episode,timestep,reward
898,241180,-2134.5374
900,241800,-1513.7755
902,242420,-1954.4021
904,243040,-2210.431
906,243660,-1927.7941
908,244280,-2118.7666
910,244900,-1600.1937
912,245520,-1396.6447
914,246140,-1986.6232
916,246760,-1389.1088
919,247380,-2225.7643
921,248000,-1449.2981
923,248620,-2273.7139
925,249240,-1569.2328
927,249860,-1074.0463
929,250480,-1764.4166
931,251100,-1260.4308
933,251720,-1388.4357
935,252340,-1682.5207
937,252960,-1976.2799
940,253580,-2154.0184
942,254200,-1351.6299
944,254820,-1322.0944
946,255440,-2417.431
948,256060,-1829.0625
950,256680,-1342.2625
952,257300,-1958.1775
954,257920,-997.5071
956,258540,-1228.1799
958,259160,-1916.6074
961,259780,-2355.8871
963,260400,-1906.2664
965,261020,-1372.7988
967,261640,-1235.3212
969,262260,-2202.8791
971,262880,-1470.351
973,263500,-1648.5832
975,264120,-1633.4071
977,264740,-1666.9197
979,265360,-1038.6905
982,265980,-1578.3193
984,266600,-1672.912
986,267220,-1508.1162
988,267840,-1509.8198
990,268460,-2949.0922
992,269080,-1564.0521
994,269700,-2492.5495
997,270320,-1661.0931
999,270940,-1922.0672
1001,271560,-1597.5279
1003,272180,-1427.5682
1005,272800,-1283.4045
1007,273420,-2264.6463
1009,274040,-1610.4063
1012,274660,-3024.4197
1014,275280,-1358.4828
1016,275900,-2113.6739
1018,276520,-1662.6083
1020,277140,-1599.2619
1022,277760,-1444.6637
1024,278380,-1761.1565
1026,279000,-958.0435
1028,279620,-1570.1636
1031,280240,-2128.9181
1033,280860,-2845.6089
1035,281480,-2241.3837
1037,282100,-1852.2012
1039,282720,-1427.1937
1041,283340,-1773.5915
1043,283960,-1434.5889
1045,284580,-2402.2744
1048,285200,-2174.6152
1050,285820,-1615.7591
1052,286440,-3129.1986
1054,287060,-2501.0457
1056,287680,-1312.439
1058,288300,-2673.6091
1060,288920,-1887.5409
1062,289540,-1959.8155
1065,290160,-2448.9433
1067,290780,-2063.362
1069,291400,-1476.8759
1071,292020,-1446.1896
1073,292640,-2508.7272
1075,293260,-2071.2792
1077,293880,-1552.0774
1079,294500,-1561.2784
1082,295120,-2814.7506
1084,295740,-2123.9922
1086,296360,-1735.8139
1088,296980,-1639.5225
1090,297600,-1866.1309
1092,298220,-1368.2475
1094,298840,-1466.0148
1096,299460,-1630.4945
1098,300080,-1484.359
1100,300700,-2035.9652
1102,301320,-1355.4943
1104,301940,-1817.6881
1106,302560,-1741.3855
1108,303180,-1643.2847
1111,303800,-1509.1723
1113,304420,-1467.9783
1115,305040,-1695.1832
1117,305660,-3106.2946
1119,306280,-1838.9219
1121,306900,-1567.7685
1123,307520,-1878.581
1125,308140,-2799.3419
1127,308760,-1758.9292
1129,309380,-2000.3671
1131,310000,-2483.5172
1133,310620,-1447.4128
1135,311240,-2034.2978
1138,311860,-1811.1095
1140,312480,-2864.5941
1142,313100,-1204.8918
1144,313720,-1470.1659
1146,314340,-1959.2431
1148,314960,-1554.3511
1150,315580,-3079.9413
1153,316200,-2205.3054
1155,316820,-1715.2721
1157,317440,-1734.0251
1159,318060,-1476.4615
1161,318680,-2214.2219
1163,319300,-1143.328
1165,319920,-1627.7163
1167,320540,-1301.0043
1170,321160,-1888.2277
1172,321780,-1510.8777
1174,322400,-1886.6185
1176,323020,-1643.3572
1178,323640,-1243.0376
1181,324260,-2339.0371
1184,324880,-2793.2229
1187,325500,-3121.1913
1189,326120,-1287.859
1191,326740,-1438.2913
1193,327360,-1735.3335
1195,327980,-1438.9852
1197,328600,-1231.7561
1199,329220,-1281.0753
1201,329840,-1072.6485
1203,330460,-2287.4039
1206,331080,-1710.4905
1208,331700,-1941.333
1210,332320,-3183.4996
1212,332940,-838.2314
1214,333560,-1976.7817
1217,334180,-2768.9566
1219,334800,-2658.7872
1222,335420,-3164.3062
1224,336040,-1939.8621
1226,336660,-1661.8959
1228,337280,-2468.1198
1230,337900,-1125.1205
1232,338520,-1345.9444
1234,339140,-1805.1597
1236,339760,-1416.9834
1239,340380,-1604.4195
1241,341000,-1584.173
1243,341620,-1470.4742
1245,342240,-1456.3114
1247,342860,-1666.0837
1249,343480,-1506.3041
1251,344100,-1583.3237
1253,344720,-1436.336
1255,345340,-1218.6707
1257,345960,-2096.0367
1259,346580,-2627.3769
1261,347200,-1062.1188
1263,347820,-1177.2458
1266,348440,-1598.5979
1268,349060,-1530.9521
1270,349680,-1416.2369
1272,350300,-2375.4255
1274,350920,-3041.934
1276,351540,-1427.7878
1278,352160,-2236.8403
1280,352780,-1486.6048
1282,353400,-708.521
1285,354020,-2339.8759
1287,354640,-2588.5052
1289,355260,-2372.1079
1291,355880,-1567.9694
1294,356500,-1848.199
1296,357120,-1836.3996
1298,357740,-1465.6962
1300,358360,-1780.8342
1302,358980,-1667.6511
1304,359600,-1622.617
1306,360220,-1853.0061
1308,360840,-1446.5703
1310,361460,-3632.8521
1313,362080,-2203.648
1315,362700,-2321.8777
1318,363320,-2760.9255
1320,363940,-2457.9431
1323,364560,-2870.5043
1326,365180,-2037.4016
1328,365800,-1163.3192
1330,366420,-1512.8866
1332,367040,-1323.6236
1334,367660,-1860.7256
1336,368280,-2537.5992
1338,368900,-1570.5907
1340,369520,-1468.8759
1342,370140,-1597.0256
1344,370760,-1480.3832
1347,371380,-2318.904
1349,372000,-2485.9398
1351,372620,-2079.6355
1353,373240,-2147.7854
1356,373860,-2909.0397
1358,374480,-1568.7669
1360,375100,-1070.3317
1362,375720,-2389.4061
1365,376340,-2938.3587
1367,376960,-3922.8672
1369,377580,-3027.0197
1371,378200,-2716.809
1374,378820,-2709.4382
1376,379440,-2253.4504
1379,380060,-2688.8075
1381,380680,-2486.8083
1383,381300,-2434.1972
1385,381920,-1437.9
1387,382540,-1685.5727
1389,383160,-1415.3898
1392,383780,-2444.09
1394,384400,-2016.1521
1396,385020,-1314.1184
1398,385640,-2601.6574
1400,386260,-1757.2887
1403,386880,-2207.1175
1405,387500,-1494.9433
1407,388120,-1923.668
1409,388740,-1331.3005
1412,389360,-3129.5293
1414,389980,-2132.7096
1416,390600,-2838.7273
1418,391220,-1089.1883
1420,391840,-2102.0876
1422,392460,-1948.048
1424,393080,-1533.4226
1427,393700,-2717.4726
1429,394320,-1270.2954
1431,394940,-2130.2251
1433,395560,-2524.0748
1435,396180,-1536.5237
1437,396800,-1122.2973
1439,397420,-1916.7398
1441,398040,-1715.7733
1444,398660,-1555.0849
1446,399280,-2623.5157
1448,399900,-1081.5804
1450,400520,-1829.9153
1452,401140,-1525.0192
1454,401760,-1520.9272
1456,402380,-1681.7065
1458,403000,-1326.3046
1460,403620,-1154.7212
1463,404240,-2303.6123
1465,404860,-1039.3
1467,405480,-1751.3992
1469,406100,-1571.6208
1471,406720,-1744.3031
