episode,timestep,reward
938,403880,-1847.5115
940,404800,-4543.0261
942,405720,-2469.8018
945,406640,-4049.6303
947,407560,-2544.2968
949,408480,-2829.7561
951,409400,-2381.0818
953,410320,-1796.0234
955,411240,-4322.6223
957,412160,-3904.741
959,413080,-2895.8257
962,414000,-2869.6399
964,414920,-2432.3213
966,415840,-2479.4463
968,416760,-2519.3061
970,417680,-2524.4569
972,418600,-2360.7311
974,419520,-3465.7007
976,420440,-5969.8732
979,421360,-3539.3735
981,422280,-3901.5826
983,423200,-2670.0867
985,424120,-2187.8405
987,425040,-3503.7731
989,425960,-4233.3629
991,426880,-2184.1764
993,427800,-3592.4919
995,428720,-2413.622
997,429640,-3849.3206
999,430560,-2037.8122
1002,431480,-3660.1695
1004,432400,-3961.809
1006,433320,-2877.2085
1008,434240,-2816.6504
1011,435160,-4015.6059
1013,436080,-1583.3054
1015,437000,-1977.0082
1017,437920,-1624.2168
1019,438840,-5232.0038
1021,439760,-3154.7503
1023,440680,-3427.6174
1025,441600,-2202.2383
1028,442520,-2699.1563
1030,443440,-3419.6431
1032,444360,-2226.2553
1034,445280,-2056.1486
1036,446200,-3031.2434
1038,447120,-3620.3055
1040,448040,-3528.7479
1042,448960,-3990.5094
1045,449880,-2181.4914
1047,450800,-2285.3759
1050,451720,-3287.128
1052,452640,-4095.7296
1054,453560,-1554.994
1056,454480,-2926.3427
1058,455400,-2211.3319
1060,456320,-2357.9952
1062,457240,-2772.8768
1065,458160,-3065.5821
1067,459080,-3830.5811
1070,460000,-4399.5695
1072,460920,-4448.8706
1075,461840,-3071.4173
1077,462760,-1919.1846
1079,463680,-1668.28
1081,464600,-3788.1554
1083,465520,-1723.6753
1085,466440,-2431.6693
1088,467360,-2423.2116
1090,468280,-3315.3249
1093,469200,-2393.8222
1095,470120,-2213.4871
1097,471040,-3641.2086
1099,471960,-3426.7841
1101,472880,-2198.2576
1104,473800,-2749.7918
1106,474720,-4056.3815
1108,475640,-1765.5207
1111,476560,-2897.2169
1113,477480,-1971.3712
1115,478400,-3075.0417
1117,479320,-2305.7343
1119,480240,-1746.1876
1122,481160,-3532.5413
1124,482080,-1682.8185
1126,483000,-4010.4309
1128,483920,-2654.7062
1130,484840,-2351.5683
1132,485760,-2387.2359
1134,486680,-2109.3111
1137,487600,-2725.3704
1139,488520,-3857.9769
1142,489440,-3469.2716
1144,490360,-1214.8422
1146,491280,-2517.683
1148,492200,-2402.2621
1150,493120,-2625.464
1152,494040,-3083.0004
1155,494960,-4570.5043
1157,495880,-2231.1175
1159,496800,-1775.9147
1161,497720,-4573.2859
1163,498640,-2315.3229
1166,499560,-3916.3724
1168,500480,-3229.5135
1171,501400,-3120.1156
1173,502320,-2029.8337
1176,503240,-4233.466
1178,504160,-2563.7943
1180,505080,-2465.5929
1183,506000,-4369.1758
1186,506920,-4305.1343
1189,507840,-3614.3753
1191,508760,-4277.7053
1193,509680,-4206.2696
1195,510600,-1820.1736
1197,511520,-2054.9535
1200,512440,-2829.9576
1202,513360,-2163.7469
1204,514280,-2867.0546
1206,515200,-1358.6689
1208,516120,-3472.4129
1210,517040,-1785.1781
1213,517960,-3474.2511
1215,518880,-1664.1054
1217,519800,-3726.3787
1220,520720,-4269.599
1222,521640,-2234.9095
1225,522560,-2784.1213
1227,523480,-2000.4968
1229,524400,-4689.003
1231,525320,-3578.9215
1233,526240,-3190.1924
1235,527160,-1713.1653
1237,528080,-1901.0943
1240,529000,-3515.6715
1242,529920,-2478.4701
1244,530840,-4740.5908
1246,531760,-3091.7574
1248,532680,-2615.8929
1250,533600,-2350.7275
1252,534520,-3132.6991
1254,535440,-3368.9118
1256,536360,-4165.1208
1259,537280,-2382.3531
1261,538200,-1560.7283
1263,539120,-2152.9553
1265,540040,-3926.8284
1267,540960,-3846.5037
1269,541880,-1683.3324
1271,542800,-2723.2154
1273,543720,-3129.409
1275,544640,-1888.5471
1278,545560,-2786.2896
1280,546480,-2242.3266
1282,547400,-2470.2332
1284,548320,-1829.0366
1287,549240,-2678.1849
1289,550160,-3226.6637
1291,551080,-3014.2213
1293,552000,-3003.6451
1295,552920,-1968.3217
1297,553840,-2818.7822
1299,554760,-2565.5632
1301,555680,-2613.8945
1304,556600,-3604.9245
1306,557520,-1928.3751
1308,558440,-2322.1281
1310,559360,-3030.6837
1312,560280,-1982.1158
1314,561200,-3036.8868
1316,562120,-1799.6575
1318,563040,-2542.6904
1321,563960,-2454.5966
1323,564880,-2700.9688
1325,565800,-3514.9108
1327,566720,-2808.2104
1329,567640,-1916.4414
1331,568560,-3643.9239
1334,569480,-1993.0241
1336,570400,-4058.2694
1338,571320,-1212.9131
1340,572240,-3004.3316
1342,573160,-2094.1611
1345,574080,-2156.9422
1347,575000,-7371.406
1349,575920,-2334.2323
1351,576840,-3166.3038
1353,577760,-1777.4631
1357,578680,-3815.5341
1359,579600,-2032.7799
1361,580520,-4372.3838
1363,581440,-2670.3491
1366,582360,-2422.3952
1368,583280,-1945.8415
1370,584200,-3165.632
1373,585120,-2804.252
1375,586040,-1840.1111
1378,586960,-2846.5382
1380,587880,-3443.949
1382,588800,-3017.2774
1384,589720,-3513.9891
1386,590640,-1654.498
1388,591560,-2581.4901
1391,592480,-2314.3043
1393,593400,-2031.4626
1395,594320,-2859.6337
1397,595240,-1941.4614
1399,596160,-2917.9881
1402,597080,-2151.0791
1404,598000,-3571.6692
1406,598920,-2138.5992
1408,599840,-3533.9629
1410,600760,-3358.8084
1413,601680,-4309.4473
1415,602600,-2169.669
1417,603520,-2583.4278
1419,604440,-2718.9083
1421,605360,-2584.6644
1423,606280,-3114.3035
1425,607200,-2328.2733
1427,608120,-2966.2725
1429,609040,-2214.2394
1431,609960,-2188.0632
1433,610880,-2689.9067
1435,611800,-2115.4615
1437,612720,-1899.66
1440,613640,-2588.5122
1442,614560,-5125.0852
1444,615480,-2538.9984
1446,616400,-2109.3471
1448,617320,-2374.7124
1450,618240,-2663.349
1452,619160,-2779.0516
1455,620080,-3884.4746
1457,621000,-4523.9939
1460,621920,-3390.7061
1462,622840,-2792.0816
1464,623760,-3135.2952
1466,624680,-2391.039
1468,625600,-3357.1193
1470,626520,-2103.1198
1473,627440,-2831.613
1475,628360,-3644.7973
1478,629280,-3532.2877
1480,630200,-3997.4284
1482,631120,-2249.7249
1484,632040,-1998.6127
1486,632960,-2124.9876
1488,633880,-3164.3681
1490,634800,-1887.8197
1493,635720,-2826.7388
1495,636640,-3740.227
1497,637560,-2308.1048
1499,638480,-2389.3324
1501,639400,-2389.0238
1503,640320,-1802.2049
1505,641240,-1559.8503
1508,642160,-3096.9322
1510,643080,-2400.8442
1512,644000,-3041.8262
1514,644920,-2017.8824
1517,645840,-2063.4026
1519,646760,-2372.3133
1521,647680,-2785.5556
1524,648600,-2721.3012
1526,649520,-1961.7651
1528,650440,-2192.6637
1531,651360,-3201.4867
1533,652280,-3155.2756
1535,653200,-2547.4977
1537,654120,-2019.177
1539,655040,-2572.3688
1541,655960,-2348.6452
1544,656880,-2791.0338
1546,657800,-2436.0273
1548,658720,-2498.6271
1551,659640,-3071.1789
1553,660560,-3720.1595
1555,661480,-3725.4852
1558,662400,-2397.7568
1561,663320,-3179.5234
1563,664240,-2267.2494
1566,665160,-3940.358
1568,666080,-3124.1645
1570,667000,-4614.0154
1572,667920,-3326.8106
1575,668840,-3591.9157
1577,669760,-4455.2718
1579,670680,-3684.0803
1581,671600,-3466.4229
1584,672520,-2726.2794
1586,673440,-2948.0926
1589,674360,-4337.4986
1591,675280,-3387.5208
1594,676200,-4123.8053
1596,677120,-3836.8597
1598,678040,-2917.9467
1601,678960,-2656.8164
1603,679880,-3391.0195
1605,680800,-2520.2264
1607,681720,-2178.5976
1609,682640,-2823.5177
1611,683560,-4567.5182
1613,684480,-1913.837
1616,685400,-2473.5022
1618,686320,-3886.843
1621,687240,-3782.0309
1623,688160,-2399.4854
1626,689080,-3932.5944
1628,690000,-4144.8224
1631,690920,-2194.0903
1634,691840,-3994.7189
1636,692760,-3987.8819
1638,693680,-3307.5722
1640,694600,-3137.0956
1642,695520,-3074.3225
1644,696440,-4610.2401
1647,697360,-2965.4498
1649,698280,-2909.5492
1651,699200,-3037.8843
1653,700120,-3698.8798
1655,701040,-2144.3893
1657,701960,-3552.0689
1659,702880,-3868.7241
1662,703800,-3774.147
1665,704720,-3280.6811
1669,705640,-3570.9016
1672,706560,-3920.9505
1674,707480,-3751.2149
1678,708400,-3609.2211
1680,709320,-3321.9117
1684,710240,-3482.3764
1687,711160,-3445.994
1691,712080,-3296.9435
1695,713000,-3871.1324
1697,713920,-1952.0113
1699,714840,-4028.1909
1702,715760,-3847.9407
1704,716680,-4226.671
1707,717600,-2980.7085
1715,718520,-3571.3799
1720,719440,-3675.5804
1729,720360,-3210.3803
1738,721280,-3009.8484
1747,722200,-2932.599
1752,723120,-3412.868
1761,724040,-3273.1283
1770,724960,-3033.0058
1779,725880,-3477.574
1788,726800,-2920.9868
1797,727720,-3198.8701
1806,728640,-2978.0117
1815,729560,-3105.503
1825,730480,-2976.0948
1834,731400,-3008.6039
1841,732320,-3083.8081
1845,733240,-3387.3634
1853,734160,-3382.2709
1863,735080,-2933.3149
1868,736000,-3407.3672
1877,736920,-3090.1634
1882,737840,-3095.1027
1891,738760,-2945.5888
1900,739680,-3035.4502
1909,740600,-3112.5335
1918,741520,-3120.7487
1927,742440,-2960.3856
1936,743360,-2908.341
1945,744280,-3064.9024
1954,745200,-3053.2708
1963,746120,-2916.6139
1971,747040,-3218.0495
1980,747960,-3318.1802
1988,748880,-3483.4428
1997,749800,-3188.1844
2006,750720,-3067.9171
2015,751640,-3057.1954
2025,752560,-2992.1522
2034,753480,-3138.323
2043,754400,-2987.7202
2051,755320,-3262.2563
2055,756240,-3123.6458
2061,757160,-3539.5091
2068,758080,-3147.3075
2076,759000,-2947.3624
2085,759920,-3174.139
2094,760840,-2985.6989
2101,761760,-3020.1063
2109,762680,-2952.079
2114,763600,-3508.5812
2121,764520,-3082.7704
2130,765440,-3322.0504
2133,766360,-3375.3096
2139,767280,-3184.4233
2147,768200,-3147.23
2154,769120,-3026.812
2161,770040,-2992.9927
2166,770960,-3075.2072
2174,771880,-2970.0893
2180,772800,-3512.7701
2185,773720,-3306.2443
2195,774640,-3138.953
2203,775560,-3062.3571
2209,776480,-3318.1658
2216,777400,-3133.3912
2223,778320,-3017.5117
2228,779240,-3505.9411
2233,780160,-3711.2952
2239,781080,-3407.012
2244,782000,-3649.7769
2250,782920,-3344.5359
2256,783840,-3268.2004
2260,784760,-3154.0384
2266,785680,-3541.1228
2269,786600,-4048.5589
2275,787520,-2874.8402
2281,788440,-3124.951
2286,789360,-3129.6779
2290,790280,-3568.9694
2296,791200,-3049.0014
2301,792120,-2977.5012
2305,793040,-3485.9878
2310,793960,-3953.6269
2318,794880,-3170.845
2325,795800,-3279.324
2333,796720,-3063.2885
2340,797640,-3013.067
2349,798560,-2991.1816
2355,799480,-2942.4038
2364,800400,-3091.1553
2373,801320,-3193.2676
2382,802240,-2892.3056
2387,803160,-2991.6292
2394,804080,-3302.6915
2403,805000,-2961.8158
2406,805920,-3009.2984
2415,806840,-2975.7102
2423,807760,-2819.6353
2433,808680,-3001.3265
2441,809600,-3095.0791
2450,810520,-3255.7576
2460,811440,-2941.6175
2469,812360,-3072.5771
2478,813280,-3527.097
2487,814200,-3347.8244
2496,815120,-3105.9028
2506,816040,-3091.3567
2515,816960,-2954.6656
2524,817880,-3251.9312
2534,818800,-3134.6331
2543,819720,-2971.0481
2552,820640,-3139.6645
2561,821560,-3147.7469
2570,822480,-2989.0364
2579,823400,-3170.4819
2588,824320,-3128.9989
2597,825240,-3199.2157
2606,826160,-3407.9813
2615,827080,-3164.1168
2624,828000,-3164.8443
2634,828920,-3020.0949
2643,829840,-3048.6403
2652,830760,-3230.5695
2661,831680,-3179.8029
2670,832600,-3112.2853
2680,833520,-2954.3256
2689,834440,-3106.4058
2696,835360,-3177.2875
2706,836280,-3018.1152
2715,837200,-3245.385
2724,838120,-3014.1133
2733,839040,-3050.7805
2742,839960,-3246.4001
2751,840880,-3033.2241
2760,841800,-3048.1478
2768,842720,-3307.2878
2777,843640,-3131.8969
2787,844560,-3065.8061
2796,845480,-3130.1106
2805,846400,-3059.1045
2814,847320,-2967.4507
2824,848240,-2939.1754
2831,849160,-3772.4434
2840,850080,-2985.9169
2849,851000,-2969.5903
2859,851920,-2952.0936
2868,852840,-3052.7403
2878,853760,-3197.298
2887,854680,-3168.5825
2897,855600,-2869.3396
2906,856520,-3074.2438
2916,857440,-2860.3181
2925,858360,-2858.5213
2934,859280,-3321.4215
2943,860200,-3298.8301
2953,861120,-3057.1478
2962,862040,-3007.4295
2971,862960,-2996.0144
2980,863880,-3055.9588
2989,864800,-3025.0143
2999,865720,-2856.2314
3008,866640,-2945.6061
3017,867560,-3139.4559
3027,868480,-2997.7623
3036,869400,-3167.5732
3045,870320,-3145.4241
3053,871240,-3237.9179
3062,872160,-3064.4941
3072,873080,-3034.4322
3080,874000,-2982.0749
3089,874920,-3062.4516
3099,875840,-3065.3701
3106,876760,-3607.9574
3116,877680,-2942.5663
3125,878600,-3065.1098
3135,879520,-3092.6637
3144,880440,-3166.78
3153,881360,-2921.8479
3163,882280,-2978.2052
3172,883200,-3021.2344
3181,884120,-3049.5778
3191,885040,-3095.459
3200,885960,-3398.06
3209,886880,-2896.8463
3218,887800,-2985.3226
3227,888720,-3224.5756
3236,889640,-3085.6787
3246,890560,-2952.3582
3255,891480,-3215.4449
3264,892400,-3021.8314
3273,893320,-2991.5597
3282,894240,-3048.9332
3291,895160,-3048.7824
3301,896080,-3053.1392
3308,897000,-3307.6604
3317,897920,-3218.6201
3327,898840,-3135.0423
3335,899760,-3232.1621
3344,900680,-3185.537
3353,901600,-3296.9539
3362,902520,-2951.4494
3372,903440,-3095.0282
3381,904360,-2961.9882
3390,905280,-2902.8256
3399,906200,-3073.0849
3408,907120,-3168.4257
3417,908040,-2953.8851
3427,908960,-3117.837
3436,909880,-3086.046
3445,910800,-2939.7607
3455,911720,-3244.3281
3464,912640,-3020.0637
3473,913560,-3166.2842
3482,914480,-3325.7906
3490,915400,-3153.7881
3499,916320,-3109.8303
3509,917240,-2999.3709
3518,918160,-3054.5087
3527,919080,-3093.3222
3536,920000,-3220.1728
3545,920920,-3047.434
3554,921840,-3040.4512
3563,922760,-2932.0736
3573,923680,-3202.2872
3582,924600,-2861.7599
3591,925520,-3253.7358
3600,926440,-2866.1025
3610,927360,-3118.3457
3619,928280,-3067.2123
3629,929200,-3388.3459
3637,930120,-3054.0961
3647,931040,-3171.5504
3656,931960,-3031.2532
3665,932880,-3289.2148
3673,933800,-3396.2695
3682,934720,-3012.2297
3692,935640,-3137.2232
3701,936560,-3083.5426
3710,937480,-2869.9663
3719,938400,-3012.2181
3728,939320,-3072.9946
3737,940240,-3089.9486
3746,941160,-3042.7315
3755,942080,-3014.7967
3764,943000,-3067.6247
3774,943920,-2982.1817
3783,944840,-3003.7371
3793,945760,-3020.9901
3802,946680,-3208.9391
3812,947600,-3006.2996
3821,948520,-3081.3038
3830,949440,-3022.6931
3840,950360,-3055.6454
3849,951280,-3190.3872
3858,952200,-3086.1059
3868,953120,-2831.9289
3877,954040,-3161.8418
3886,954960,-3009.077
3895,955880,-2973.0658
3905,956800,-3112.491
3914,957720,-2905.9297
3923,958640,-3006.4398
3932,959560,-3319.7234
3942,960480,-2992.2269
3951,961400,-2974.6536
3960,962320,-3465.6312
3970,963240,-3019.6227
3979,964160,-3157.7379
3988,965080,-3070.9527
3997,966000,-3022.5594
4007,966920,-3139.9248
4016,967840,-3056.8948
4025,968760,-2996.0244
4034,969680,-3155.6602
4044,970600,-2925.9639
4053,971520,-3071.0867
4062,972440,-3245.4712
4072,973360,-2871.3036
4081,974280,-3090.8476
4091,975200,-3122.1648
4100,976120,-2932.3208
4109,977040,-3099.3638
4118,977960,-2949.7994
4127,978880,-3109.8401
4136,979800,-2960.2253
4145,980720,-3010.3147
4155,981640,-3069.7944
4164,982560,-3371.4696
4173,983480,-2926.0755
4182,984400,-3201.1169
4191,985320,-3061.462
4200,986240,-2959.5883
4209,987160,-3151.3201
4219,988080,-3142.2972
4227,989000,-2983.1138
4237,989920,-2895.6766
4246,990840,-3113.513
4255,991760,-3021.2385
4264,992680,-3122.3765
4273,993600,-3045.0384
4282,994520,-3107.895
4291,995440,-3259.4211
4301,996360,-2939.8492
4310,997280,-3007.8355
4318,998200,-3405.9252
4327,999120,-3056.481
4337,1000040,-2891.5021
4345,1000960,-2957.1381
4355,1001880,-3102.0499
4364,1002800,-2972.394
4373,1003720,-3369.7533
4382,1004640,-3123.77
4391,1005560,-3281.8618
4397,1006480,-3427.8496
4407,1007400,-3281.1367
4415,1008320,-3081.213
4424,1009240,-2883.1933
4434,1010160,-2860.6592
4443,1011080,-3190.2283
4453,1012000,-2926.0065
4462,1012920,-3047.2857
4471,1013840,-2947.8155
4480,1014760,-3347.3924
4490,1015680,-3069.1141
4499,1016600,-3184.0994
4508,1017520,-3075.2556
4517,1018440,-3024.6593
4526,1019360,-3031.6127
4536,1020280,-3097.012
4545,1021200,-3043.6411
4554,1022120,-3223.0794
4561,1023040,-3383.889
4570,1023960,-3063.9851
4579,1024880,-2832.0927
4589,1025800,-2983.2752
4598,1026720,-3138.9479
4607,1027640,-3112.5393
