episode,timestep,reward,precision,actvar,reach_step,reach_ratio,grade
2,960,-11.5809,0.1323176622390747,0.3748224675655365,480.0,0.0,0
4,1920,2.9208,0.11243549734354019,0.3729458749294281,480.0,0.0,0
6,2880,5.8242,0.10866908729076385,0.37245190143585205,480.0,0.0,0
8,3840,-14.8745,0.11789847910404205,0.3816332221031189,480.0,0.0,0
10,4800,7.8016,0.11021802574396133,0.36947792768478394,480.0,0.0,0
12,5760,6.1669,0.10934607684612274,0.37240371108055115,480.0,0.0,0
14,6720,-0.9965,0.13011741638183594,0.3706075847148895,480.0,0.0,0
16,7680,-6.2576,0.1237223744392395,0.37084251642227173,480.0,0.0,0
18,8640,-1.1327,0.11429587006568909,0.3725828528404236,480.0,0.0,0
20,9600,10.5331,0.10909797996282578,0.373897522687912,450.9375,0.0625,0
22,10560,-6.8379,0.10574585199356079,0.3647093176841736,450.3125,0.0625,0
24,11520,-4.271,0.11947837471961975,0.36598628759384155,480.0,0.0,0
26,12480,3.2913,0.1432996392250061,0.3746325969696045,480.0,0.0,0
28,13440,26.3577,0.1066235676407814,0.37598150968551636,480.0,0.0,0
30,14400,6.5601,0.12079441547393799,0.36892813444137573,480.0,0.0,0
32,15360,23.4788,0.11423051357269287,0.3740251958370209,480.0,0.0,0
34,16320,41.0107,0.09242513030767441,0.3707614839076996,480.0,0.0,0
36,17280,41.8853,0.13520334661006927,0.37800198793411255,480.0,0.0,0
38,18240,48.1764,0.10726755112409592,0.37801429629325867,480.0,0.0,0
40,19200,36.2111,0.12557390332221985,0.3748949468135834,480.0,0.0,0
42,20160,66.6013,0.10072991251945496,0.37837308645248413,480.0,0.0,0
44,21120,49.7644,0.10899192094802856,0.37691158056259155,480.0,0.0,0
46,22080,61.2651,0.08709333837032318,0.3513861894607544,480.0,0.0,0
48,23040,67.8143,0.11252027750015259,0.35677918791770935,480.0,0.0,0
50,24000,107.1955,0.09215760976076126,0.37248143553733826,480.0,0.0,0
52,24960,96.7151,0.08792851120233536,0.37424224615097046,480.0,0.0,0
54,25920,97.5917,0.09103628993034363,0.38465428352355957,480.0,0.0,0
56,26880,83.4037,0.08937081694602966,0.3750014007091522,480.0,0.0,0
58,27840,120.6182,0.08310934156179428,0.3774145543575287,480.0,0.0,0
60,28800,110.9052,0.07817233353853226,0.3726181387901306,480.0,0.0,0
62,29760,115.0765,0.10327605903148651,0.3751239776611328,480.0,0.0,0
64,30720,137.9539,0.0650659129023552,0.3748060166835785,480.0,0.0,0
66,31680,128.8167,0.08185872435569763,0.3706092834472656,480.0,0.0,0
68,32640,111.0676,0.0820515900850296,0.37387511134147644,480.0,0.0,0
70,33600,133.2367,0.07487647235393524,0.3789348602294922,480.0,0.0,0
72,34560,112.4742,0.09300434589385986,0.37091541290283203,480.0,0.0,0
74,35520,138.864,0.0831460952758789,0.36542218923568726,480.0,0.0,0
76,36480,133.605,0.06318546831607819,0.36842474341392517,480.0,0.0,0
78,37440,156.9514,0.06391903758049011,0.3778969645500183,480.0,0.0,0
80,38400,132.2116,0.0782913863658905,0.3711160123348236,480.0,0.0,0
82,39360,136.694,0.08999161422252655,0.3741520345211029,480.0,0.0,0
84,40320,134.9683,0.06809043884277344,0.37858909368515015,480.0,0.0,0
86,41280,154.3283,0.05569731444120407,0.3818766474723816,450.125,0.0625,0
88,42240,121.5844,0.07210204750299454,0.37530145049095154,480.0,0.0,0
90,43200,156.3608,0.06338337063789368,0.37971052527427673,480.0,0.0,0
