episode,timestep,reward,precision,actvar,reach_step,reach_ratio,grade
575,275520,310.5932,0.025283701717853546,0.3650377690792084,391.25,0.25,1
577,276480,302.2947,0.01845662109553814,0.37027764320373535,331.0625,0.5,1
579,277440,322.8862,0.008357861079275608,0.3758551776409149,255.75,0.75,1
581,278400,329.309,0.01080390065908432,0.3746975064277649,344.6875,0.5625,1
583,279360,329.4177,0.011361747048795223,0.3812328279018402,213.6875,0.8125,1
585,280320,312.3425,0.013017026707530022,0.3721998929977417,318.375,0.5625,1
587,281280,291.2975,0.019965922459959984,0.38437339663505554,368.8125,0.3125,1
589,282240,305.3815,0.012621061876416206,0.3741273880004883,312.0625,0.5625,1
591,283200,326.7701,0.012000237591564655,0.37357601523399353,255.5625,0.6875,1
593,284160,324.8279,0.009564675390720367,0.3682088851928711,236.125,0.75,1
595,285120,322.6579,0.01014437060803175,0.3581352233886719,284.4375,0.6875,1
597,286080,328.5419,0.010937459766864777,0.3593840003013611,292.875,0.625,1
599,287040,327.7272,0.011296600103378296,0.37456923723220825,321.5,0.625,1
601,288000,318.0393,0.010316925123333931,0.3726952075958252,340.375,0.5,1
603,288960,305.9211,0.009775970131158829,0.377932071685791,302.0,0.6875,1
605,289920,324.8082,0.011897064745426178,0.3765701651573181,246.0625,0.6875,1
607,290880,316.5006,0.008634490892291069,0.3629276752471924,272.0625,0.6875,1
609,291840,324.9098,0.012487830594182014,0.3650815188884735,310.75,0.5625,1
611,292800,324.228,0.009558755904436111,0.3671087622642517,247.0625,0.8125,1
613,293760,319.6949,0.018714485689997673,0.37040409445762634,368.0625,0.4375,1
615,294720,325.7598,0.011704081669449806,0.3702864646911621,297.875,0.625,1
617,295680,327.4707,0.009553434327244759,0.3724169433116913,274.125,0.6875,1
619,296640,322.1666,0.009539845399558544,0.37154531478881836,290.6875,0.6875,1
621,297600,324.1737,0.011580818332731724,0.3696278929710388,301.875,0.625,1
623,298560,313.5863,0.01547274924814701,0.36638593673706055,309.0625,0.5,1
625,299520,330.7332,0.010403560474514961,0.3730560541152954,286.4375,0.6875,1
627,300480,327.478,0.009179163724184036,0.3731421232223511,219.75,0.6875,1
629,301440,318.9009,0.010637068189680576,0.3762812316417694,283.1875,0.6875,1
631,302400,316.1554,0.016952496021986008,0.365955114364624,340.1875,0.5625,1
633,303360,325.1986,0.009539301507174969,0.3724571466445923,269.6875,0.6875,1
635,304320,322.9204,0.015088177286088467,0.3938993811607361,301.375,0.5625,1
637,305280,320.4783,0.013472766615450382,0.3869120478630066,274.1875,0.625,1
639,306240,334.3322,0.012010280042886734,0.38187551498413086,275.3125,0.625,1
641,307200,317.0078,0.016264772042632103,0.3875497281551361,355.8125,0.5,1
643,308160,322.3946,0.01242857240140438,0.3772353529930115,291.5625,0.5,1
645,309120,333.1383,0.011033866554498672,0.38153505325317383,306.875,0.5625,1
647,310080,323.5019,0.014348678290843964,0.3862675428390503,281.125,0.625,1
649,311040,327.3794,0.007986852899193764,0.3767011761665344,294.4375,0.625,1
651,312000,328.5607,0.013157516717910767,0.3854758143424988,326.1875,0.4375,1
653,312960,321.1058,0.014008086174726486,0.3859497904777527,310.4375,0.625,1
655,313920,315.2035,0.013155278749763966,0.3717811107635498,355.5,0.5,1
657,314880,324.737,0.0122368223965168,0.3770744204521179,296.625,0.5625,1
659,315840,329.6097,0.010607661679387093,0.3732333183288574,262.25,0.75,1
661,316800,331.8243,0.010245422832667828,0.37877917289733887,262.75,0.8125,1
663,317760,312.9946,0.01507924497127533,0.37125837802886963,371.9375,0.375,1
665,318720,322.835,0.014328764751553535,0.37427830696105957,329.0625,0.5,1
667,319680,327.5303,0.01184333860874176,0.36538347601890564,312.3125,0.6875,1
669,320640,317.2578,0.007854687049984932,0.3703550696372986,272.5625,0.875,1
