episode,timestep,reward
172,150880,642.7842
173,151800,756.4677
175,152720,494.7851
176,153640,623.7784
177,154560,699.1982
178,155480,704.1638
179,156400,616.9956
180,157320,667.9104
181,158240,724.7047
182,159160,730.0783
183,160080,738.1509
185,161000,480.5411
186,161920,675.3444
187,162840,741.6757
188,163760,745.1759
189,164680,758.2451
190,165600,710.6737
191,166520,655.8204
192,167440,715.5093
194,168360,438.0175
195,169280,682.8863
196,170200,658.3926
197,171120,656.5831
198,172040,702.0921
199,172960,687.0972
200,173880,602.1361
201,174800,631.4818
202,175720,779.7756
204,176640,361.1983
205,177560,629.3936
206,178480,618.6531
207,179400,707.6151
208,180320,688.7673
209,181240,722.0851
210,182160,699.0323
211,183080,665.581
213,184000,582.3122
214,184920,417.9253
215,185840,615.8416
216,186760,653.2927
217,187680,748.9889
218,188600,569.1865
219,189520,600.8708
220,190440,701.6012
221,191360,625.9323
222,192280,589.304
223,193200,605.8177
225,194120,692.9302
226,195040,625.867
227,195960,720.4328
228,196880,647.0117
229,197800,687.3033
230,198720,745.5848
231,199640,704.0094
232,200560,683.4901
233,201480,714.5109
234,202400,678.7711
235,203320,743.2864
236,204240,721.0258
237,205160,728.5989
238,206080,659.0164
239,207000,755.3014
240,207920,748.6126
241,208840,632.6873
242,209760,741.2508
243,210680,713.9226
244,211600,719.2475
245,212520,755.3261
246,213440,727.454
247,214360,762.4449
248,215280,678.4768
249,216200,731.9591
250,217120,704.6627
251,218040,635.0702
252,218960,666.94
253,219880,651.1391
255,220800,408.3661
256,221720,765.1269
257,222640,678.9985
258,223560,704.8827
259,224480,507.0658
260,225400,641.4289
261,226320,632.9026
262,227240,749.0639
263,228160,771.575
264,229080,732.341
265,230000,751.1008
266,230920,745.1879
267,231840,664.3307
268,232760,716.4807
269,233680,739.3856
270,234600,646.5072
271,235520,692.3032
273,236440,674.1282
274,237360,733.0912
275,238280,694.8712
276,239200,128.6137
277,240120,760.6617
278,241040,746.9675
279,241960,681.0795
281,242880,661.4872
282,243800,467.313
283,244720,708.0046
284,245640,673.101
285,246560,728.0126
286,247480,679.0909
287,248400,641.4861
288,249320,695.1729
289,250240,676.5938
290,251160,705.9192
291,252080,671.322
292,253000,739.662
293,253920,640.2769
294,254840,565.0841
295,255760,773.3266
296,256680,580.1825
297,257600,730.8123
298,258520,658.857
299,259440,652.9684
300,260360,710.6775
301,261280,715.8713
302,262200,701.1526
303,263120,643.229
304,264040,691.7375
305,264960,679.8187
306,265880,733.6635
308,266800,658.3095
309,267720,697.0839
310,268640,671.3808
311,269560,650.6638
312,270480,700.2332
313,271400,748.4649
314,272320,673.1134
315,273240,721.2649
316,274160,642.0882
317,275080,755.5318
318,276000,696.0985
319,276920,714.4004
320,277840,696.9128
321,278760,756.1218
322,279680,338.8442
323,280600,771.5176
324,281520,680.9001
325,282440,645.7028
326,283360,672.9319
328,284280,729.3789
329,285200,700.7646
330,286120,765.8433
331,287040,697.415
332,287960,661.3062
334,288880,333.4658
335,289800,666.9921
336,290720,694.9113
337,291640,690.736
338,292560,661.5214
339,293480,700.4602
340,294400,698.8847
341,295320,700.7864
342,296240,707.4286
343,297160,482.4034
344,298080,739.286
345,299000,702.3306
346,299920,717.4574
347,300840,743.0872
348,301760,651.731
351,302680,488.6662
352,303600,646.7745
353,304520,680.9333
354,305440,725.2431
355,306360,756.1082
