episode,timestep,reward
138,124200,801.8741
139,125120,634.6432
140,126040,513.1472
141,126960,686.4742
142,127880,757.5188
143,128800,795.6763
144,129720,761.0873
145,130640,802.5411
146,131560,698.7633
147,132480,830.1835
148,133400,686.8971
149,134320,607.2737
150,135240,725.3774
151,136160,686.8957
152,137080,672.7895
153,138000,547.5646
154,138920,794.4948
155,139840,805.6747
156,140760,780.8489
157,141680,641.5302
158,142600,607.5329
159,143520,716.9889
160,144440,731.3701
161,145360,654.3358
162,146280,561.3843
163,147200,683.3288
164,148120,767.9829
165,149040,766.9477
166,149960,629.2159
167,150880,752.2199
168,151800,676.0951
169,152720,761.7038
170,153640,707.9729
171,154560,681.7006
172,155480,802.6938
173,156400,736.8705
174,157320,790.1282
176,158240,658.4082
177,159160,756.7284
178,160080,777.4898
179,161000,636.4174
180,161920,767.3865
181,162840,720.9185
182,163760,726.2743
183,164680,747.521
184,165600,762.0759
185,166520,737.991
186,167440,701.4362
187,168360,680.2307
188,169280,705.8178
189,170200,791.9099
190,171120,729.5185
191,172040,664.2667
192,172960,694.2472
193,173880,798.8099
194,174800,804.541
195,175720,758.5792
196,176640,742.9716
197,177560,649.7972
198,178480,746.8054
199,179400,716.7178
200,180320,587.7393
201,181240,775.1465
202,182160,760.404
203,183080,727.7932
204,184000,793.8923
205,184920,797.1489
206,185840,785.5992
207,186760,778.4973
208,187680,701.0568
209,188600,733.6791
210,189520,709.8386
211,190440,782.8859
212,191360,791.4232
213,192280,796.0111
214,193200,780.5162
215,194120,719.6675
216,195040,713.5106
217,195960,778.4531
218,196880,738.9101
220,197800,755.7301
221,198720,700.5868
222,199640,684.857
223,200560,768.867
224,201480,775.5829
225,202400,683.4261
226,203320,669.2738
227,204240,808.3864
228,205160,797.4867
229,206080,742.2757
230,207000,748.954
231,207920,703.6448
232,208840,692.2902
233,209760,767.9627
234,210680,812.3359
235,211600,740.4331
236,212520,625.7396
237,213440,783.9383
238,214360,728.9062
239,215280,819.9967
240,216200,754.3831
241,217120,740.2519
242,218040,793.3321
243,218960,773.5426
244,219880,628.656
245,220800,796.9756
246,221720,848.6374
247,222640,737.4123
248,223560,828.5467
249,224480,809.7536
250,225400,818.9891
251,226320,750.6027
252,227240,820.4552
253,228160,764.5091
254,229080,708.8107
255,230000,740.1669
256,230920,711.4425
257,231840,791.0707
258,232760,602.8658
259,233680,608.4767
260,234600,696.4959
261,235520,751.0072
263,236440,781.4428
264,237360,605.3944
265,238280,745.1985
266,239200,720.3638
267,240120,761.9378
268,241040,798.5026
269,241960,803.3223
270,242880,767.7722
271,243800,708.0931
272,244720,757.2689
273,245640,733.6497
274,246560,700.8174
275,247480,816.9687
276,248400,791.475
277,249320,743.8779
278,250240,754.8914
279,251160,761.2169
280,252080,756.2666
281,253000,651.0185
282,253920,761.9592
283,254840,737.764
284,255760,789.4359
285,256680,675.1196
286,257600,771.1968
287,258520,782.9629
288,259440,641.9484
289,260360,719.93
290,261280,738.9655
291,262200,734.7824
292,263120,694.6457
293,264040,775.7082
294,264960,736.3778
295,265880,671.0149
296,266800,780.0952
297,267720,686.7579
298,268640,778.1238
299,269560,526.4293
300,270480,723.7359
301,271400,814.3794
302,272320,766.4204
303,273240,846.4429
304,274160,707.8321
305,275080,740.2225
307,276000,757.4085
308,276920,610.492
309,277840,805.2167
310,278760,832.5114
311,279680,789.1169
312,280600,828.6506
313,281520,824.4544
314,282440,791.4258
315,283360,820.6654
316,284280,807.7023
317,285200,786.0318
318,286120,794.4163
319,287040,800.3057
320,287960,796.8676
321,288880,743.8596
322,289800,818.6051
323,290720,834.8242
324,291640,801.2081
325,292560,773.8062
326,293480,798.888
327,294400,829.4176
328,295320,736.8611
329,296240,811.8407
330,297160,767.4078
331,298080,823.1991
332,299000,696.392
333,299920,760.9051
334,300840,823.8424
335,301760,829.0019
336,302680,839.9869
337,303600,772.8224
338,304520,688.1459
339,305440,814.4007
340,306360,819.3283
341,307280,767.7857
342,308200,816.163
343,309120,814.9334
344,310040,814.7392
345,310960,796.5991
346,311880,823.2225
347,312800,760.2678
348,313720,797.6296
349,314640,612.6924
351,315560,657.4052
352,316480,626.9943
353,317400,212.408
354,318320,480.1615
355,319240,551.6911
357,320160,295.5979
358,321080,305.6971
359,322000,222.4765
360,322920,580.2255
362,323840,526.3322
363,324760,418.0684
364,325680,233.4915
365,326600,520.7985
366,327520,602.2042
367,328440,655.9014
368,329360,343.9427
369,330280,556.9393
370,331200,541.4166
371,332120,183.2454
373,333040,409.9866
374,333960,733.6893
375,334880,551.6579
376,335800,652.9617
377,336720,601.6666
378,337640,545.6176
379,338560,505.5546
380,339480,465.1418
381,340400,517.6355
382,341320,670.6282
383,342240,576.1773
384,343160,658.3166
385,344080,642.7075
386,345000,516.3712
387,345920,648.8845
389,346840,496.2446
390,347760,509.1072
391,348680,495.8538
392,349600,488.3268
393,350520,518.5476
394,351440,645.1161
395,352360,683.2684
396,353280,539.9901
397,354200,653.7258
398,355120,651.2984
399,356040,584.7152
400,356960,659.1694
401,357880,701.2958
402,358800,736.9084
403,359720,488.3136
404,360640,494.704
405,361560,705.4219
406,362480,626.6342
407,363400,739.9585
408,364320,631.6925
409,365240,532.7894
410,366160,662.6752
411,367080,600.0457
412,368000,735.262
413,368920,655.8952
414,369840,457.8962
415,370760,640.9299
416,371680,677.2739
417,372600,593.4916
418,373520,682.7095
419,374440,632.3757
420,375360,471.0242
421,376280,627.3604
422,377200,654.6899
423,378120,481.0238
424,379040,706.9288
426,379960,419.0227
427,380880,557.3995
428,381800,399.7708
429,382720,755.7462
430,383640,640.3724
431,384560,564.3676
432,385480,588.0991
433,386400,578.7311
434,387320,628.5997
435,388240,600.941
436,389160,429.7319
437,390080,741.7297
438,391000,631.0542
439,391920,611.4936
440,392840,607.5951
441,393760,643.5593
442,394680,652.6182
443,395600,610.6452
445,396520,583.7748
446,397440,511.9986
447,398360,775.5388
448,399280,727.3937
449,400200,335.8323
450,401120,725.9123
451,402040,617.4366
452,402960,674.8441
453,403880,588.0254
454,404800,522.8211
455,405720,391.2403
456,406640,461.9384
457,407560,600.7642
458,408480,396.7705
459,409400,503.4937
461,410320,396.6632
462,411240,698.565
463,412160,674.5845
464,413080,618.0637
466,414000,455.8134
467,414920,607.3684
468,415840,445.648
469,416760,618.0479
