episode,timestep,reward
275,123280,-530.1901
277,124200,-475.831
279,125120,-613.4192
281,126040,-1637.8224
283,126960,-607.1258
286,127880,-2045.0178
288,128800,-2985.6206
290,129720,-2896.0713
292,130640,-1717.3478
294,131560,-3066.6067
296,132480,-2272.9766
298,133400,-684.9485
301,134320,-2917.3249
303,135240,-4548.0837
305,136160,-3170.5895
308,137080,-3106.8065
310,138000,-3069.1677
312,138920,-3000.6621
314,139840,-2199.5982
317,140760,-2217.1785
319,141680,-3007.7379
321,142600,-2533.4642
323,143520,-4008.6685
325,144440,-3704.9418
327,145360,-3690.7128
329,146280,-5150.3779
332,147200,-2151.2882
334,148120,-1815.3295
336,149040,-1886.5128
338,149960,-575.987
340,150880,-1842.8094
342,151800,-1829.5596
344,152720,-2342.7611
346,153640,-2898.4273
348,154560,-1920.2231
351,155480,-3614.8485
353,156400,-3264.9865
355,157320,-525.1368
357,158240,-1775.7643
359,159160,-1799.8696
361,160080,-1977.6763
363,161000,-1821.9027
365,161920,-5617.7263
367,162840,-1935.171
370,163760,-650.1747
372,164680,-600.2114
374,165600,-2257.1358
376,166520,-765.1301
378,167440,-2245.6562
380,168360,-824.8642
382,169280,-699.4751
384,170200,-2601.7543
386,171120,-3166.8861
388,172040,-743.2114
390,172960,-672.6478
392,173880,-547.3089
394,174800,-695.4602
396,175720,-2390.5544
398,176640,-605.1703
400,177560,-477.5819
402,178480,-614.2175
404,179400,-482.8906
407,180320,-1816.7013
409,181240,-806.3396
411,182160,-448.4808
413,183080,-466.6839
415,184000,-1102.8565
417,184920,-925.4251
419,185840,-707.0594
421,186760,-955.6514
423,187680,-737.2072
425,188600,-540.8101
427,189520,-860.2791
429,190440,-1161.7344
431,191360,-1840.6306
433,192280,-471.0437
435,193200,-567.505
437,194120,-645.6337
439,195040,-1090.9482
441,195960,-513.5733
443,196880,-697.8654
446,197800,-505.0818
448,198720,-720.5985
450,199640,-705.038
452,200560,-1030.4038
454,201480,-665.3129
456,202400,-447.0678
458,203320,-654.547
460,204240,-487.6291
462,205160,-808.743
464,206080,-620.8559
466,207000,-853.8481
468,207920,-625.5634
470,208840,-814.9343
472,209760,-578.3596
474,210680,-463.3076
476,211600,-1034.7391
478,212520,-539.7131
480,213440,-403.3078
482,214360,-620.7171
484,215280,-785.1794
487,216200,-536.3406
489,217120,-724.2279
491,218040,-584.5753
493,218960,-646.5873
495,219880,-511.0359
497,220800,-428.9092
499,221720,-567.974
501,222640,-904.5178
503,223560,-775.8223
505,224480,-846.1724
507,225400,-878.4259
509,226320,-685.1904
511,227240,-514.9655
513,228160,-590.1717
515,229080,-628.8152
517,230000,-638.9798
519,230920,-800.7985
521,231840,-795.7846
523,232760,-477.2628
525,233680,-811.6414
528,234600,-756.1386
530,235520,-529.9701
532,236440,-793.5196
534,237360,-634.3581
536,238280,-661.6673
538,239200,-834.1532
540,240120,-619.8867
542,241040,-626.6097
544,241960,-903.9361
546,242880,-506.9503
548,243800,-595.9888
550,244720,-680.0155
552,245640,-647.661
554,246560,-938.7386
556,247480,-697.7194
558,248400,-758.1069
560,249320,-697.8584
562,250240,-727.2199
564,251160,-524.1115
566,252080,-730.5445
569,253000,-1298.1409
571,253920,-2498.7998
573,254840,-794.7463
575,255760,-567.0937
577,256680,-539.6687
579,257600,-809.3813
581,258520,-648.3076
583,259440,-584.1037
585,260360,-1926.3413
587,261280,-717.408
589,262200,-632.8805
591,263120,-590.6667
593,264040,-433.5556
595,264960,-690.9366
597,265880,-607.2588
599,266800,-573.0713
601,267720,-690.5849
603,268640,-759.5617
606,269560,-1330.6555
608,270480,-731.1619
610,271400,-693.8376
612,272320,-676.6959
614,273240,-405.8618
616,274160,-591.3303
618,275080,-692.3606
620,276000,-593.5268
622,276920,-609.607
624,277840,-862.9121
626,278760,-565.4434
628,279680,-667.998
630,280600,-736.7523
632,281520,-667.2647
634,282440,-573.2492
636,283360,-545.3964
638,284280,-710.9373
640,285200,-758.408
642,286120,-818.0276
644,287040,-692.8826
647,287960,-567.6631
649,288880,-687.6044
651,289800,-738.1123
653,290720,-789.774
655,291640,-738.0503
657,292560,-840.4074
659,293480,-984.8396
661,294400,-1342.847
663,295320,-763.2594
665,296240,-674.9791
667,297160,-706.9651
669,298080,-516.7424
671,299000,-382.8521
673,299920,-713.5601
675,300840,-649.6208
677,301760,-1567.8226
679,302680,-427.5869
681,303600,-1377.892
683,304520,-769.6646
685,305440,-550.786
688,306360,-712.7343
690,307280,-404.1987
692,308200,-682.0166
694,309120,-654.1317
696,310040,-641.5941
698,310960,-743.7999
700,311880,-573.0212
702,312800,-2615.2552
704,313720,-426.2232
706,314640,-612.5292
708,315560,-675.3169
710,316480,-384.5526
712,317400,-693.1762
714,318320,-861.5409
716,319240,-591.5585
718,320160,-1019.074
720,321080,-1001.8644
