episode,timestep,reward,precision,actvar,reach_step,reach_ratio,grade
2,960,-410.7767,0.12423405051231384,0.365650475025177,480.0,0.0,0
4,1920,-406.767,0.10827437788248062,0.3638872802257538,480.0,0.0,0
6,2880,-409.0194,0.13143280148506165,0.3626096844673157,480.0,0.0,0
8,3840,-420.6563,0.13273228704929352,0.3575708866119385,480.0,0.0,0
10,4800,-396.6969,0.11892721056938171,0.3560454845428467,480.0,0.0,0
12,5760,-400.9262,0.14505620300769806,0.3638996481895447,480.0,0.0,0
14,6720,-401.3262,0.14224053919315338,0.3508048951625824,480.0,0.0,0
16,7680,-414.8457,0.1341794729232788,0.35304388403892517,480.0,0.0,0
18,8640,-388.008,0.10679188370704651,0.3611895740032196,480.0,0.0,0
20,9600,-401.1211,0.10545676946640015,0.3578196167945862,453.4375,0.0625,0
22,10560,-386.7561,0.12243987619876862,0.34808605909347534,480.0,0.0,0
24,11520,-401.5537,0.12734374403953552,0.3553282618522644,480.0,0.0,0
26,12480,-374.2722,0.11447104811668396,0.371304452419281,480.0,0.0,0
28,13440,-394.2857,0.1089446097612381,0.3721953332424164,480.0,0.0,0
30,14400,-387.2275,0.13296759128570557,0.3595132827758789,480.0,0.0,0
32,15360,-369.5345,0.1065506637096405,0.3583914041519165,480.0,0.0,0
34,16320,-364.3841,0.12626391649246216,0.3634284436702728,480.0,0.0,0
36,17280,-390.6593,0.11698371171951294,0.35913848876953125,480.0,0.0,0
38,18240,-388.2322,0.1336735188961029,0.35670003294944763,480.0,0.0,0
40,19200,-394.6887,0.12920430302619934,0.3526321351528168,480.0,0.0,0
42,20160,-353.9453,0.09851102530956268,0.3560730814933777,480.0,0.0,0
44,21120,-353.7482,0.10110840946435928,0.3563299775123596,480.0,0.0,0
46,22080,-362.2969,0.1328890472650528,0.36037200689315796,480.0,0.0,0
48,23040,-343.8713,0.09835837781429291,0.361086368560791,480.0,0.0,0
50,24000,-358.2495,0.12784671783447266,0.3602050542831421,480.0,0.0,0
52,24960,-341.161,0.10346643626689911,0.35737985372543335,480.0,0.0,0
54,25920,-350.7416,0.08977217972278595,0.3503870964050293,480.0,0.0,0
56,26880,-361.6922,0.0996478870511055,0.3487616777420044,480.0,0.0,0
58,27840,-356.9602,0.10221497714519501,0.3555639386177063,480.0,0.0,0
60,28800,-371.6675,0.12366682291030884,0.3608931005001068,480.0,0.0,0
62,29760,-353.9603,0.12107905000448227,0.35960954427719116,480.0,0.0,0
64,30720,-336.6553,0.08203542232513428,0.3609299063682556,480.0,0.0,0
66,31680,-344.5192,0.10758689045906067,0.36527758836746216,460.375,0.0625,0
68,32640,-327.9814,0.09036566317081451,0.3636910915374756,480.0,0.0,0
70,33600,-337.1431,0.1078442931175232,0.3592347502708435,480.0,0.0,0
72,34560,-354.6107,0.08928516507148743,0.360538125038147,480.0,0.0,0
74,35520,-330.9804,0.11430168151855469,0.364069402217865,480.0,0.0,0
76,36480,-333.2337,0.10151101648807526,0.3655235469341278,480.0,0.0,0
78,37440,-338.2606,0.09614115953445435,0.35628950595855713,480.0,0.0,0
80,38400,-326.5434,0.09852655231952667,0.3514098525047302,480.0,0.0,0
82,39360,-332.6007,0.1078513115644455,0.368736207485199,480.0,0.0,0
84,40320,-333.2096,0.09860154986381531,0.3599247336387634,480.0,0.0,0
86,41280,-337.4072,0.10152620077133179,0.35781416296958923,451.375,0.0625,0
88,42240,-333.1076,0.08565270155668259,0.36231160163879395,480.0,0.0,0
90,43200,-333.4523,0.09748798608779907,0.3720143735408783,480.0,0.0,0
92,44160,-306.752,0.10010583698749542,0.3694194257259369,480.0,0.0,0
94,45120,-339.6667,0.11195140331983566,0.35191819071769714,480.0,0.0,0
96,46080,-327.3185,0.10456540435552597,0.3528258204460144,480.0,0.0,0
98,47040,-321.5623,0.10670490562915802,0.3652982711791992,480.0,0.0,0
100,48000,-314.5274,0.09714123606681824,0.3596538007259369,451.875,0.0625,0
102,48960,-314.6036,0.1038116067647934,0.35802698135375977,480.0,0.0,0
104,49920,-305.6325,0.0857599526643753,0.36293286085128784,480.0,0.0,0
106,50880,-308.497,0.09517411887645721,0.3627016544342041,480.0,0.0,0
108,51840,-304.3399,0.11432912945747375,0.36182063817977905,469.0,0.0625,0
110,52800,-319.0944,0.11698684841394424,0.3702084422111511,480.0,0.0,0
112,53760,-285.5364,0.08006344735622406,0.3680448532104492,452.125,0.0625,0
114,54720,-298.8856,0.09695865958929062,0.3546181917190552,480.0,0.0,0
116,55680,-285.7112,0.08769865334033966,0.35699209570884705,480.0,0.0,0
118,56640,-274.8583,0.08308194577693939,0.3619324564933777,480.0,0.0,0
120,57600,-279.7159,0.09562699496746063,0.35845088958740234,480.0,0.0,0
122,58560,-279.5854,0.0860474705696106,0.3530363440513611,480.0,0.0,0
124,59520,-275.1128,0.0840694010257721,0.3574969470500946,480.0,0.0,0
126,60480,-269.3641,0.08316069841384888,0.36187487840652466,480.0,0.0,0
128,61440,-265.0053,0.08320280909538269,0.3641507625579834,480.0,0.0,0
130,62400,-253.9895,0.07313240319490433,0.3627414405345917,480.0,0.0,0
132,63360,-275.7023,0.08686350286006927,0.36824464797973633,480.0,0.0,0
134,64320,-234.8073,0.0787075012922287,0.35398492217063904,480.0,0.0,0
136,65280,-241.567,0.06671594828367233,0.355849951505661,454.0625,0.0625,0
138,66240,-257.7966,0.0838872492313385,0.3516870439052582,455.125,0.0625,0
140,67200,-257.8101,0.08372615277767181,0.3589566648006439,480.0,0.0,0
142,68160,-258.3123,0.10291385650634766,0.35926103591918945,480.0,0.0,0
144,69120,-249.2865,0.09217782318592072,0.35940033197402954,480.0,0.0,0
146,70080,-211.6191,0.07932567596435547,0.35991019010543823,480.0,0.0,0
148,71040,-234.5999,0.06975042074918747,0.3600243330001831,480.0,0.0,0
150,72000,-246.3804,0.07697385549545288,0.3789082467556,480.0,0.0,0
152,72960,-243.9724,0.07508164644241333,0.37487274408340454,480.0,0.0,0
154,73920,-255.611,0.0777859091758728,0.3583471179008484,480.0,0.0,0
156,74880,-223.5814,0.06879865378141403,0.36099332571029663,460.625,0.0625,0
158,75840,-230.8881,0.06825084984302521,0.3654352128505707,480.0,0.0,0
160,76800,-235.1808,0.07590276002883911,0.3651972711086273,480.0,0.0,0
162,77760,-214.2927,0.07013371586799622,0.3752233386039734,480.0,0.0,0
164,78720,-194.4147,0.0582868754863739,0.3669363856315613,453.9375,0.0625,0
166,79680,-206.2797,0.05509743466973305,0.3531646728515625,480.0,0.0,0
168,80640,-200.4255,0.06143983080983162,0.3580355644226074,453.9375,0.0625,0
170,81600,-216.8737,0.061036232858896255,0.3785024583339691,443.875,0.125,0
172,82560,-197.8983,0.06525951623916626,0.372912734746933,480.0,0.0,0
174,83520,-222.9612,0.06378624588251114,0.3628883361816406,480.0,0.0,0
176,84480,-219.6989,0.06668837368488312,0.36422333121299744,462.0,0.0625,0
178,85440,-228.7615,0.0798678770661354,0.36586785316467285,480.0,0.0,0
180,86400,-195.5687,0.04932842403650284,0.361621230840683,461.0625,0.0625,0
182,87360,-180.6418,0.04739885404706001,0.3518068492412567,480.0,0.0,0
184,88320,-180.7091,0.06559407711029053,0.35156068205833435,480.0,0.0,0
186,89280,-191.699,0.036483749747276306,0.36928534507751465,480.0,0.0,0
188,90240,-201.6078,0.06170106679201126,0.3648889660835266,480.0,0.0,0
190,91200,-211.7744,0.08069144189357758,0.35604310035705566,480.0,0.0,0
192,92160,-180.8281,0.05112573131918907,0.3608114719390869,459.25,0.0625,0
194,93120,-150.8406,0.03433791548013687,0.35898441076278687,457.5625,0.125,0
196,94080,-168.3224,0.046748336404561996,0.3591453433036804,480.0,0.0,0
198,95040,-171.8235,0.0481952428817749,0.3604663014411926,480.0,0.0,0
200,96000,-179.6346,0.04737027734518051,0.3665858507156372,480.0,0.0,0
202,96960,-169.7796,0.057677194476127625,0.3726263642311096,480.0,0.0,0
204,97920,-155.7556,0.03566882759332657,0.3661494851112366,459.25,0.0625,0
206,98880,-183.579,0.05530374497175217,0.3623509407043457,470.8125,0.0625,0
208,99840,-179.7325,0.05638725310564041,0.3645760715007782,480.0,0.0,0
210,100800,-157.9304,0.044754646718502045,0.34776973724365234,467.0,0.0625,0
212,101760,-180.4348,0.052710872143507004,0.3593951165676117,458.875,0.0625,0
214,102720,-168.1975,0.05554657056927681,0.3533719778060913,480.0,0.0,0
216,103680,-177.867,0.06520816683769226,0.3571956157684326,452.0,0.0625,0
218,104640,-178.3796,0.05034869909286499,0.3768448531627655,465.0625,0.0625,0
220,105600,-143.0215,0.04035761207342148,0.37179645895957947,480.0,0.0,0
222,106560,-171.166,0.05248391628265381,0.36803683638572693,480.0,0.0,0
224,107520,-165.568,0.042778436094522476,0.361811101436615,475.0,0.0625,0
226,108480,-147.9644,0.03680283576250076,0.3610248565673828,480.0,0.0,0
228,109440,-143.1003,0.042421258985996246,0.3696914613246918,462.875,0.125,0
