episode,timestep,reward,precision,actvar,reach_step,reach_ratio,grade
2,960,161.0616,0.11915931105613708,4.885237103735562e-06,480.0,0.0,0
4,1920,124.9203,0.17830102145671844,6.519022917927941e-06,480.0,0.0,0
6,2880,144.4765,0.14799782633781433,4.594957317749504e-06,480.0,0.0,0
8,3840,153.948,0.1345577836036682,4.946865374222398e-06,480.0,0.0,0
10,4800,252.7732,0.11750352382659912,5.244810381554998e-07,480.0,0.0,0
12,5760,214.9031,0.1421850323677063,4.874475507676834e-07,480.0,0.0,0
14,6720,211.8887,0.14477461576461792,8.184138096112292e-07,480.0,0.0,0
16,7680,259.0777,0.11358818411827087,8.244992386607919e-07,480.0,0.0,0
18,8640,205.7177,0.12159950286149979,2.828584456437966e-06,480.0,0.0,0
20,9600,194.4016,0.13276539742946625,3.53477639691846e-06,480.0,0.0,0
22,10560,187.3242,0.1205098107457161,3.098502020293381e-06,480.0,0.0,0
24,11520,198.9541,0.13511896133422852,3.2955683764157584e-06,480.0,0.0,0
26,12480,155.9986,0.139000803232193,1.0833517990249675e-05,480.0,0.0,0
28,13440,151.0865,0.12988409399986267,1.168320159194991e-05,480.0,0.0,0
30,14400,154.5445,0.11180857568979263,9.475056685914751e-06,480.0,0.0,0
32,15360,166.2253,0.11958982795476913,9.277307981392369e-06,480.0,0.0,0
34,16320,152.7207,0.11498948186635971,2.3114676878321916e-05,480.0,0.0,0
36,17280,149.529,0.12011700868606567,2.4313088943017647e-05,454.875,0.0625,0
38,18240,121.4034,0.13791760802268982,2.2165584596223198e-05,480.0,0.0,0
40,19200,127.4114,0.1452987790107727,2.5407751309103332e-05,480.0,0.0,0
42,20160,159.2158,0.10121887177228928,4.5791035518050194e-05,480.0,0.0,0
44,21120,146.3266,0.12608551979064941,4.7564237320329994e-05,480.0,0.0,0
46,22080,142.566,0.10700663924217224,4.999516750103794e-05,480.0,0.0,0
48,23040,147.3046,0.12381996214389801,4.831817204831168e-05,480.0,0.0,0
50,24000,147.9116,0.11405554413795471,8.412942406721413e-05,480.0,0.0,0
52,24960,150.2969,0.09325035661458969,8.152491500368342e-05,480.0,0.0,0
54,25920,144.8635,0.1091751754283905,7.388347148662433e-05,480.0,0.0,0
56,26880,166.4119,0.11402103304862976,7.579305383842438e-05,480.0,0.0,0
58,27840,160.7949,0.11833643913269043,8.065174915827811e-05,480.0,0.0,0
60,28800,176.0686,0.09349128603935242,0.00010156411735806614,480.0,0.0,0
62,29760,161.861,0.13678470253944397,0.00012016468099318445,480.0,0.0,0
64,30720,162.5492,0.11068136245012283,0.00012054832768626511,480.0,0.0,0
66,31680,193.4955,0.1047988086938858,0.00015000207349658012,480.0,0.0,0
68,32640,161.761,0.11597806215286255,0.00014548901526723057,480.0,0.0,0
70,33600,176.423,0.11682021617889404,0.0001416962913936004,480.0,0.0,0
72,34560,160.4982,0.10824666917324066,0.00015439075650647283,480.0,0.0,0
74,35520,189.2675,0.0876074731349945,0.00013967709674034268,480.0,0.0,0
76,36480,185.3371,0.10534240305423737,0.00014490881585516036,480.0,0.0,0
78,37440,194.457,0.11683507263660431,8.508175960741937e-05,480.0,0.0,0
80,38400,184.2085,0.11583305895328522,9.170359408017248e-05,480.0,0.0,0
82,39360,207.9949,0.11302949488162994,0.0002566106559243053,480.0,0.0,0
84,40320,199.5557,0.09653469920158386,0.000204497977392748,480.0,0.0,0
86,41280,214.4771,0.107517309486866,0.00016318151028826833,480.0,0.0,0
88,42240,211.602,0.1074141263961792,0.00016670781769789755,480.0,0.0,0
90,43200,216.5596,0.09570908546447754,0.00027429399779066443,480.0,0.0,0
92,44160,227.4188,0.09892967343330383,0.0002033084019785747,480.0,0.0,0
94,45120,201.6938,0.11685945093631744,0.00014237035065889359,480.0,0.0,0
96,46080,201.0644,0.12057717889547348,0.00017260957974940538,480.0,0.0,0
98,47040,238.7083,0.09756286442279816,0.00016238407988566905,480.0,0.0,0
100,48000,231.7925,0.09068500995635986,0.00018683818052522838,480.0,0.0,0
102,48960,242.425,0.09941732883453369,0.00029026958509348333,480.0,0.0,0
104,49920,231.6206,0.09756414592266083,0.00023427837004419416,480.0,0.0,0
106,50880,240.3135,0.10634034872055054,8.875817729858682e-05,480.0,0.0,0
108,51840,252.7303,0.07958348840475082,0.00010720675345510244,451.0,0.0625,0
110,52800,254.2049,0.08119063824415207,0.00024843536084517837,450.375,0.0625,0
112,53760,249.7439,0.10088802874088287,0.00018788303714245558,480.0,0.0,0
114,54720,245.0534,0.10923689603805542,0.0002380811347393319,480.0,0.0,0
116,55680,253.384,0.10522918403148651,0.00024237179604824632,480.0,0.0,0
118,56640,259.1825,0.08958297967910767,0.0001878007169580087,480.0,0.0,0
120,57600,240.279,0.10108351707458496,0.00021234572341199964,450.25,0.0625,0
122,58560,279.246,0.09691081196069717,0.00026271509705111384,480.0,0.0,0
124,59520,267.1064,0.09397917985916138,0.00022177828941494226,480.0,0.0,0
126,60480,260.0785,0.09111945331096649,0.00025307765463367105,480.0,0.0,0
128,61440,256.0578,0.10987841337919235,0.0002303766959812492,480.0,0.0,0
130,62400,255.6014,0.10157889127731323,0.00012493062240537256,480.0,0.0,0
132,63360,266.2891,0.09218760579824448,0.00023745824000798166,480.0,0.0,0
134,64320,284.3752,0.09327690303325653,0.00013433261483442038,480.0,0.0,0
136,65280,281.8494,0.10608787089586258,0.00015947069914545864,480.0,0.0,0
138,66240,281.0105,0.10130340605974197,0.00020678019791375846,451.75,0.0625,0
140,67200,285.2352,0.09743206948041916,0.00024197559105232358,480.0,0.0,0
142,68160,304.1964,0.08686625212430954,0.0001731016964185983,480.0,0.0,0
144,69120,288.0809,0.09033168107271194,0.000217697219341062,480.0,0.0,0
146,70080,286.1065,0.09892068803310394,0.00034688564483076334,480.0,0.0,0
148,71040,292.5639,0.08888330310583115,0.00024940818548202515,480.0,0.0,0
150,72000,298.0096,0.0936262309551239,0.00017523716087453067,480.0,0.0,0
152,72960,284.9391,0.09740699827671051,0.00025526987155899405,480.0,0.0,0
154,73920,289.7204,0.09043292701244354,0.00031687761656939983,480.0,0.0,0
156,74880,306.5287,0.08626489341259003,0.00026263127801939845,480.0,0.0,0
158,75840,299.3288,0.0987086147069931,0.0001313003449467942,480.0,0.0,0
160,76800,299.4169,0.08799374848604202,0.0002013225166592747,480.0,0.0,0
162,77760,297.0771,0.0768558531999588,0.00015645127859897912,480.0,0.0,0
164,78720,307.5287,0.0838618203997612,0.00012011607032036409,480.0,0.0,0
166,79680,284.1434,0.1159166693687439,0.0002186775964219123,480.0,0.0,0
168,80640,304.2907,0.08316312730312347,0.00015208344848360866,451.125,0.0625,0
170,81600,299.4459,0.11035005748271942,0.0003912883694283664,480.0,0.0,0
172,82560,307.542,0.0995870903134346,0.00029595702653750777,480.0,0.0,0
174,83520,310.6893,0.09065274894237518,0.00020638298883568496,480.0,0.0,0
176,84480,309.9892,0.0946754440665245,0.00020983972353860736,450.875,0.0625,0
178,85440,299.728,0.09966385364532471,0.0001854693255154416,480.0,0.0,0
180,86400,312.2101,0.09891079366207123,0.00027149857487529516,480.0,0.0,0
182,87360,313.5007,0.09639972448348999,0.00045940090785734355,480.0,0.0,0
184,88320,313.5547,0.11310113966464996,0.00039405806455761194,480.0,0.0,0
186,89280,328.5218,0.08878779411315918,0.0003523352788761258,480.0,0.0,0
