episode,timestep,reward,precision,actvar,reach_step,reach_ratio,grade
2,960,65.6188,0.1334017813205719,4.508061829255894e-05,480.0,0.0,0
4,1920,68.191,0.14248277246952057,4.245666787028313e-05,480.0,0.0,0
6,2880,72.5271,0.16041836142539978,3.312592161819339e-05,480.0,0.0,0
8,3840,64.9231,0.12900571525096893,3.2670286600477993e-05,480.0,0.0,0
10,4800,135.1923,0.1393723040819168,2.1434821974253282e-05,480.0,0.0,0
12,5760,152.4757,0.1300348937511444,2.2474288925877772e-05,480.0,0.0,0
14,6720,150.2667,0.12107968330383301,3.0321756639750674e-05,480.0,0.0,0
16,7680,140.6624,0.12133555114269257,3.071369064855389e-05,480.0,0.0,0
18,8640,175.0282,0.10825803875923157,8.139530837070197e-05,480.0,0.0,0
20,9600,193.6621,0.08784399926662445,8.04290539235808e-05,480.0,0.0,0
22,10560,176.9016,0.10128398984670639,8.578404958825558e-05,480.0,0.0,0
24,11520,165.0079,0.08450895547866821,8.823806274449453e-05,480.0,0.0,0
26,12480,135.0586,0.0941602811217308,0.00018437177641317248,480.0,0.0,0
28,13440,148.0303,0.0770488828420639,0.00018541037570685148,480.0,0.0,0
30,14400,154.6296,0.08137033879756927,0.00017459545051679015,480.0,0.0,0
32,15360,144.3774,0.1100233942270279,0.00016639899695292115,480.0,0.0,0
34,16320,138.8937,0.0885223001241684,0.00017602939624339342,480.0,0.0,0
36,17280,141.0828,0.07628598064184189,0.00017355642921756953,480.0,0.0,0
38,18240,102.1232,0.10083402693271637,0.00031454721465706825,480.0,0.0,0
40,19200,94.7256,0.08271446824073792,0.00031358268461190164,449.4375,0.125,0
42,20160,88.861,0.0898294597864151,0.0003397406544536352,480.0,0.0,0
44,21120,74.6898,0.10909783840179443,0.00034443766344338655,480.0,0.0,0
46,22080,79.0984,0.10957998782396317,0.0003451022785156965,480.0,0.0,0
48,23040,89.2111,0.0900219976902008,0.0003278898657299578,480.0,0.0,0
50,24000,116.1766,0.05582018196582794,0.00034761091228574514,480.0,0.0,0
52,24960,93.2902,0.08924455940723419,0.0003976855077780783,480.0,0.0,0
54,25920,98.0841,0.08600248396396637,0.0003842052537947893,480.0,0.0,0
56,26880,102.0425,0.08025242388248444,0.0003972493577748537,480.0,0.0,0
58,27840,100.5218,0.08018893003463745,0.0003458821156527847,480.0,0.0,0
60,28800,100.221,0.07418856024742126,0.00041903957026079297,480.0,0.0,0
62,29760,117.6103,0.06947918236255646,0.00036293576704338193,480.0,0.0,0
64,30720,124.1469,0.07051945477724075,0.0003466999332886189,480.0,0.0,0
66,31680,132.8155,0.06860309839248657,0.0003287867293693125,476.625,0.0625,0
68,32640,122.2614,0.05657493323087692,0.00032046521664597094,480.0,0.0,0
