episode,timestep,reward,precision,actvar,reach_step,reach_ratio,grade
2,960,301.2266,0.12103620916604996,4.82960740555427e-06,480.0,0.0,0
4,1920,250.4926,0.1457911729812622,4.241954229655676e-06,480.0,0.0,0
6,2880,264.045,0.11887955665588379,4.5661608965019695e-06,480.0,0.0,0
8,3840,277.5205,0.13932012021541595,5.633512955682818e-06,480.0,0.0,0
10,4800,312.4839,0.12325563281774521,5.1898614401579835e-06,480.0,0.0,0
12,5760,291.8169,0.12140229344367981,4.721558980236296e-06,480.0,0.0,0
14,6720,286.0564,0.1300666630268097,3.79505490855081e-06,480.0,0.0,0
16,7680,277.4684,0.12706801295280457,5.198092821956379e-06,480.0,0.0,0
18,8640,305.2532,0.09756103157997131,1.1866027307405602e-05,480.0,0.0,0
20,9600,297.7139,0.12959708273410797,1.0117763849848416e-05,480.0,0.0,0
22,10560,276.8821,0.14758238196372986,6.975558790145442e-06,480.0,0.0,0
24,11520,289.3392,0.11736216396093369,8.928191164159216e-06,480.0,0.0,0
26,12480,289.3416,0.12002412229776382,1.880080162663944e-05,480.0,0.0,0
28,13440,284.4728,0.10132432729005814,1.9025072106160223e-05,480.0,0.0,0
30,14400,263.3903,0.141490176320076,2.524490628275089e-05,480.0,0.0,0
32,15360,282.7601,0.12246739864349365,2.7590474928729236e-05,480.0,0.0,0
34,16320,304.1266,0.09521159529685974,3.164926602039486e-05,480.0,0.0,0
36,17280,277.1049,0.10872657597064972,3.391364953131415e-05,480.0,0.0,0
38,18240,277.3941,0.09480075538158417,3.916113928426057e-05,480.0,0.0,0
40,19200,281.0363,0.10992363840341568,3.6016142985317856e-05,480.0,0.0,0
42,20160,272.5438,0.11154566705226898,5.7862191169988364e-05,480.0,0.0,0
44,21120,298.9685,0.12148760259151459,6.683759420411661e-05,480.0,0.0,0
46,22080,278.4518,0.10953216999769211,8.082625572569668e-05,480.0,0.0,0
48,23040,301.4344,0.1053226962685585,9.166161180473864e-05,480.0,0.0,0
50,24000,291.1088,0.11235831677913666,7.516871846746653e-05,480.0,0.0,0
52,24960,302.546,0.09669794142246246,7.935520261526108e-05,480.0,0.0,0
54,25920,280.9933,0.11461199074983597,0.0001322586613241583,480.0,0.0,0
56,26880,280.2642,0.12575353682041168,0.00010004255454987288,480.0,0.0,0
58,27840,302.7392,0.11730727553367615,0.0001347391225863248,480.0,0.0,0
60,28800,331.5789,0.1044546589255333,0.00012796293594874442,480.0,0.0,0
62,29760,294.0289,0.11493652313947678,0.00013256081729196012,480.0,0.0,0
64,30720,315.7216,0.09922011196613312,0.00014620553702116013,453.5625,0.0625,0
66,31680,327.5886,0.10716316103935242,0.00018224469386041164,480.0,0.0,0
68,32640,329.1184,0.09359204769134521,0.00017784605734050274,480.0,0.0,0
70,33600,321.4953,0.10482115298509598,0.00011324665683787316,480.0,0.0,0
72,34560,335.1952,0.10106587409973145,0.00014666237984783947,480.0,0.0,0
74,35520,345.8795,0.09770302474498749,0.00036628253292292356,453.0,0.0625,0
76,36480,347.5305,0.09173743426799774,0.000279493018751964,480.0,0.0,0
78,37440,330.5525,0.11714562773704529,0.00012087052164133638,480.0,0.0,0
80,38400,344.103,0.09532395750284195,0.00020591396605595946,480.0,0.0,0
82,39360,338.7889,0.09905902296304703,0.00024754161131568253,480.0,0.0,0
84,40320,344.5653,0.08897481858730316,0.00021209070109762251,480.0,0.0,0
86,41280,364.7258,0.08423209935426712,0.0001749163493514061,480.0,0.0,0
88,42240,364.2878,0.07528837025165558,0.0001843437785282731,480.0,0.0,0
90,43200,344.2324,0.10147114098072052,0.00011930476466659456,480.0,0.0,0
92,44160,352.0364,0.09121215343475342,9.092983964364976e-05,480.0,0.0,0
94,45120,356.7688,0.08839260041713715,0.00028498671599663794,480.0,0.0,0
96,46080,354.4077,0.09331220388412476,0.0002326305693713948,480.0,0.0,0
98,47040,346.9738,0.08508054167032242,7.212717173388228e-05,480.0,0.0,0
100,48000,356.0341,0.09789717197418213,0.00017223756003659219,480.0,0.0,0
102,48960,360.5879,0.09507206827402115,0.00019852961122523993,480.0,0.0,0
104,49920,361.2426,0.08531656861305237,0.00019385491032153368,454.125,0.0625,0
106,50880,350.5087,0.0960579663515091,8.965870802057907e-05,480.0,0.0,0
108,51840,348.9161,0.10212530940771103,0.00017753930296748877,480.0,0.0,0
110,52800,364.6088,0.07770654559135437,0.0002358475176151842,480.0,0.0,0
112,53760,354.3862,0.09625855833292007,0.00028489890974015,480.0,0.0,0
114,54720,367.144,0.08182135224342346,0.00013767590280622244,455.6875,0.0625,0
116,55680,366.027,0.09225903451442719,0.000219193403609097,480.0,0.0,0
118,56640,366.8047,0.07932889461517334,0.00031355637474916875,480.0,0.0,0
120,57600,359.8809,0.08237775415182114,0.00032834685407578945,480.0,0.0,0
122,58560,368.3074,0.0842585414648056,0.000255788181675598,480.0,0.0,0
124,59520,368.5305,0.06996812671422958,0.00021881300199311227,480.0,0.0,0
126,60480,370.2936,0.07790349423885345,0.00032028727582655847,456.4375,0.0625,0
128,61440,368.7589,0.08019395917654037,0.0003240666992496699,480.0,0.0,0
130,62400,372.775,0.07821083068847656,0.00018909494974650443,480.0,0.0,0
132,63360,359.3189,0.0891074538230896,0.00028781761648133397,480.0,0.0,0
134,64320,378.3634,0.06594562530517578,0.0005483456770889461,456.1875,0.0625,0
136,65280,379.9099,0.0831490308046341,0.0003986763476859778,480.0,0.0,0
138,66240,377.6538,0.06818361580371857,0.0004976154887117445,480.0,0.0,0
140,67200,366.8603,0.09131444990634918,0.0005696344305761158,480.0,0.0,0
142,68160,364.8233,0.08440269529819489,0.0002983921440318227,480.0,0.0,0
144,69120,366.5929,0.09104087948799133,0.00026499442174099386,480.0,0.0,0
146,70080,379.6039,0.07550814747810364,0.0002846478018909693,480.0,0.0,0
148,71040,365.535,0.09451477974653244,0.000333452713675797,480.0,0.0,0
150,72000,377.3321,0.06834728270769119,0.00019443895143922418,480.0,0.0,0
152,72960,377.2797,0.0630551278591156,0.00018915109103545547,480.0,0.0,0
154,73920,371.9648,0.08376865833997726,0.0002591445227153599,480.0,0.0,0
156,74880,380.9693,0.06392915546894073,0.0001860916381701827,480.0,0.0,0
158,75840,380.0257,0.07729089260101318,0.00021272827871143818,480.0,0.0,0
160,76800,385.408,0.06456252932548523,0.0003099654277320951,454.5,0.0625,0
162,77760,381.6915,0.06571158021688461,0.00024435855448246,480.0,0.0,0
164,78720,390.776,0.0633964091539383,0.00025885971263051033,453.3125,0.0625,0
166,79680,388.6681,0.08415286988019943,0.00023961436818353832,480.0,0.0,0
168,80640,391.53,0.06239769235253334,0.0003293793124612421,480.0,0.0,0
170,81600,387.064,0.07585159689188004,0.0002133393136318773,480.0,0.0,0
172,82560,389.7746,0.07567356526851654,0.0002906970912590623,480.0,0.0,0
174,83520,382.9468,0.06764144450426102,0.00034441164461895823,480.0,0.0,0
176,84480,386.4472,0.07368136197328568,0.0004058988706674427,480.0,0.0,0
178,85440,392.3122,0.06708922982215881,0.00032129482133314013,480.0,0.0,0
180,86400,379.3367,0.07733636349439621,0.0004113427712582052,480.0,0.0,0
182,87360,388.9342,0.07992281764745712,0.0004949508584104478,480.0,0.0,0
184,88320,388.0447,0.0642869621515274,0.00037634430918842554,451.375,0.0625,0
186,89280,394.4644,0.0714930072426796,0.00042468076571822166,456.375,0.0625,0
188,90240,388.8094,0.07224045693874359,0.00047900594654493034,480.0,0.0,0
190,91200,394.9868,0.0650939792394638,0.00020537429372780025,480.0,0.0,0
192,92160,387.5312,0.0887577086687088,0.00023417326156049967,480.0,0.0,0
194,93120,386.4221,0.07836686074733734,0.0004907570546492934,453.3125,0.0625,0
196,94080,391.7537,0.06814397871494293,0.0003452745731920004,480.0,0.0,0
198,95040,390.1893,0.07176601141691208,0.0002188048092648387,480.0,0.0,0
200,96000,393.9551,0.06621447950601578,0.0004609626193996519,480.0,0.0,0
202,96960,397.1574,0.07401110231876373,0.000222429953282699,480.0,0.0,0
204,97920,394.7492,0.06922363489866257,0.0002727159298956394,480.0,0.0,0
206,98880,397.4051,0.06258011609315872,0.0003055155393667519,480.0,0.0,0
208,99840,390.7865,0.07102787494659424,0.00023784015502315015,480.0,0.0,0
210,100800,388.7919,0.0790056511759758,0.0003198163758497685,480.0,0.0,0
212,101760,399.1621,0.07461437582969666,0.0004133859183639288,480.0,0.0,0
214,102720,395.5169,0.06412588059902191,0.0004981984384357929,480.0,0.0,0
216,103680,393.3496,0.06965824961662292,0.0004895342863164842,480.0,0.0,0
218,104640,387.7897,0.07499396800994873,0.0005352055886760354,480.0,0.0,0
220,105600,398.5196,0.06782468408346176,0.0004592827463056892,480.0,0.0,0
222,106560,402.3486,0.06561580300331116,0.00041315966518595815,454.0625,0.0625,0
224,107520,396.7379,0.0741802453994751,0.0003874606918543577,480.0,0.0,0
226,108480,408.5769,0.05613986402750015,0.00038854352897033095,480.0,0.0,0
228,109440,399.4471,0.07844553887844086,0.0003360229020472616,480.0,0.0,0
230,110400,403.1264,0.06464578956365585,0.0005968339974060655,480.0,0.0,0
232,111360,403.8037,0.06799332052469254,0.0005729392869397998,480.0,0.0,0
234,112320,397.5406,0.07775618135929108,0.00023443919781129807,480.0,0.0,0
236,113280,397.9417,0.0756092444062233,0.0002007853181567043,480.0,0.0,0
238,114240,395.2917,0.07698316872119904,0.0005817366763949394,480.0,0.0,0
240,115200,410.2394,0.05817454308271408,0.0004205489531159401,451.4375,0.0625,0
242,116160,407.5296,0.06593097746372223,0.0005274363793432713,480.0,0.0,0
244,117120,405.5446,0.06067487597465515,0.0004949249560013413,480.0,0.0,0
246,118080,413.3576,0.05758846923708916,0.0002524183364585042,453.75,0.0625,0
248,119040,407.7993,0.06768306344747543,0.0003867246559821069,480.0,0.0,0
250,120000,396.5437,0.07455004751682281,0.000348017958458513,480.0,0.0,0
252,120960,404.4935,0.07481612265110016,0.0002889882307499647,480.0,0.0,0
254,121920,412.3209,0.05433616042137146,0.00042074330849573016,480.0,0.0,0
256,122880,405.9323,0.06382597982883453,0.0003223915118724108,480.0,0.0,0
258,123840,408.8183,0.06764215230941772,0.0003893018583767116,480.0,0.0,0
260,124800,409.3803,0.06355269253253937,0.0003017794224433601,450.9375,0.0625,0
262,125760,418.5735,0.05368056893348694,0.0006264407420530915,480.0,0.0,0
264,126720,410.516,0.06519907712936401,0.0005421817186288536,480.0,0.0,0
266,127680,416.3696,0.06038936972618103,0.0002466021105647087,425.25,0.125,0
268,128640,412.8751,0.06629155576229095,0.00031184754334390163,480.0,0.0,0
270,129600,417.186,0.05441351979970932,0.00026264594634994864,480.0,0.0,0
272,130560,411.4353,0.05897572636604309,0.00033986824564635754,480.0,0.0,0
274,131520,417.1751,0.0574953556060791,0.0004615564248524606,480.0,0.0,0
276,132480,415.2,0.06406296789646149,0.0004799109883606434,480.0,0.0,0
278,133440,418.9498,0.05464930832386017,0.00026806927053257823,480.0,0.0,0
280,134400,416.922,0.052558533847332,0.00039621535688638687,455.8125,0.0625,0
282,135360,416.166,0.06524722278118134,0.0003288199077360332,480.0,0.0,0
284,136320,415.8196,0.06166484206914902,0.0005806235130876303,480.0,0.0,0
286,137280,414.113,0.06473004817962646,0.0005744256777688861,480.0,0.0,0
288,138240,410.0088,0.06597186625003815,0.0006206617690622807,480.0,0.0,0
290,139200,414.4532,0.05698690190911293,0.0005963103612884879,480.0,0.0,0
292,140160,422.7325,0.05377916619181633,0.000474685977678746,454.3125,0.0625,0
294,141120,414.9898,0.0506424680352211,0.0005979178240522742,480.0,0.0,0
296,142080,411.8235,0.0674327090382576,0.0006155191222205758,454.3125,0.0625,0
298,143040,421.2134,0.04743371158838272,0.0007298157433979213,480.0,0.0,0
300,144000,412.4697,0.06731763482093811,0.0006508697988465428,480.0,0.0,0
302,144960,416.2536,0.06302115321159363,0.0003546478401403874,480.0,0.0,0
304,145920,417.3931,0.06344088912010193,0.00036502571310848,480.0,0.0,0
306,146880,417.5396,0.06181464344263077,0.00037162279477342963,480.0,0.0,0
308,147840,418.7047,0.05877983197569847,0.00048181129386648536,480.0,0.0,0
310,148800,414.6378,0.06318992376327515,0.000630239665042609,454.5,0.0625,0
312,149760,418.3917,0.05664453282952309,0.0004830064717680216,480.0,0.0,0
314,150720,413.7566,0.07366365194320679,0.000809080433100462,480.0,0.0,0
316,151680,418.144,0.057754792273044586,0.0005972987273707986,480.0,0.0,0
318,152640,414.3864,0.06541159749031067,0.00029987451853230596,480.0,0.0,0
320,153600,415.5918,0.05927451699972153,0.0003283102996647358,450.5625,0.0625,0
322,154560,413.2644,0.06510728597640991,0.0006174826412461698,480.0,0.0,0
324,155520,415.6423,0.06106574460864067,0.00046179056516848505,480.0,0.0,0
326,156480,415.8724,0.06396216154098511,0.0006692995666526258,480.0,0.0,0
328,157440,420.5737,0.05889110639691353,0.0005677314475178719,480.0,0.0,0
330,158400,420.1091,0.0539165660738945,0.00015121531032491475,480.0,0.0,0
332,159360,421.5101,0.055714622139930725,0.00036738638300448656,480.0,0.0,0
334,160320,415.5452,0.06082582473754883,0.00043000298319384456,480.0,0.0,0
336,161280,416.0432,0.05951058119535446,0.0005040025571361184,480.0,0.0,0
338,162240,417.4238,0.06103535369038582,0.00030805880669504404,480.0,0.0,0
340,163200,422.3698,0.05209549143910408,0.00045652964035980403,452.625,0.0625,0
342,164160,419.4514,0.051230646669864655,0.00040018378058448434,452.125,0.0625,0
344,165120,417.2826,0.06375738233327866,0.000366461172234267,480.0,0.0,0
346,166080,418.0338,0.0569838285446167,0.0002831696765497327,480.0,0.0,0
348,167040,418.8863,0.05780743062496185,0.0003925731871277094,453.6875,0.0625,0
350,168000,414.9914,0.06151561439037323,0.000428436731453985,480.0,0.0,0
