timestep,action
192,[-1.0, 0.4052, -1.0, 1.0, -1.0, 1.0]
193,[0.9994, 1.0, 0.9736, -0.9145, -1.0, 1.0]
194,[0.9597, 1.0, -1.0, -1.0, 0.9962, -1.0]
195,[1.0, 1.0, -1.0, 1.0, 1.0, 1.0]
196,[-1.0, 1.0, -1.0, -1.0, -1.0, 1.0]
197,[-1.0, -1.0, 0.3541, 0.5671, -1.0, 0.9999]
198,[1.0, 1.0, 1.0, -1.0, 1.0, -1.0]
199,[-1.0, -0.6515, 0.9898, -1.0, -1.0, -1.0]
200,[-1.0, -1.0, 0.994, 0.384, -1.0, -0.3918]
201,[-0.9994, -1.0, -0.9991, 1.0, -1.0, -1.0]
202,[0.6607, 1.0, -1.0, 1.0, -1.0, 1.0]
203,[-1.0, -1.0, 0.4931, 1.0, -1.0, 1.0]
204,[1.0, -1.0, 1.0, -1.0, 1.0, 1.0]
205,[0.9982, -0.9869, 1.0, -1.0, 1.0, -1.0]
206,[-0.7157, -0.9998, -1.0, 1.0, 1.0, -1.0]
207,[0.5566, 1.0, -1.0, 0.9988, -1.0, 1.0]
208,[0.8933, 0.9628, 0.9726, 1.0, 1.0, -0.5586]
209,[1.0, 1.0, -1.0, 1.0, -1.0, 1.0]
210,[-1.0, -0.9995, -0.8592, 1.0, -1.0, 0.2591]
211,[-0.9842, -0.9988, -1.0, 1.0, -0.1607, 1.0]
212,[0.9972, 0.9999, 0.6372, -1.0, -1.0, 1.0]
213,[-0.7677, -1.0, -0.3138, 0.9988, -0.097, 1.0]
214,[-0.9998, 1.0, -1.0, -1.0, -1.0, 1.0]
215,[-0.9918, -1.0, -0.9982, 0.9685, -0.9937, 1.0]
216,[-0.9928, -1.0, -1.0, -1.0, -1.0, 1.0]
217,[-1.0, -1.0, 1.0, -0.9998, -1.0, -0.4299]
218,[-0.6072, -1.0, 1.0, 1.0, -1.0, -1.0]
219,[1.0, 1.0, 1.0, 1.0, 1.0, -1.0]
220,[1.0, 1.0, -1.0, 0.9134, -1.0, 1.0]
221,[-1.0, -1.0, 0.3196, 1.0, -1.0, 1.0]
222,[1.0, 1.0, 1.0, -1.0, 0.8202, -1.0]
223,[1.0, 1.0, -1.0, 1.0, 1.0, 1.0]
224,[-1.0, 0.9991, -1.0, -1.0, -1.0, 1.0]
225,[-1.0, -1.0, 1.0, -0.9976, -1.0, -0.9963]
226,[-1.0, -1.0, 1.0, 0.9995, -1.0, -1.0]
227,[1.0, 1.0, -0.9001, -1.0, -1.0, -1.0]
228,[-1.0, -0.9983, -1.0, 1.0, -1.0, 0.9996]
229,[0.5071, 1.0, -1.0, -1.0, -1.0, 1.0]
230,[-0.9632, -1.0, -0.3719, 0.9996, -0.7564, 1.0]
231,[0.9951, 0.9996, 0.8354, -1.0, -1.0, 1.0]
232,[-1.0, -0.9993, 1.0, -1.0, -1.0, -1.0]
233,[-0.9998, -1.0, 1.0, 0.954, -1.0, -1.0]
234,[1.0, -1.0, -1.0, -1.0, -1.0, -1.0]
235,[-1.0, -1.0, -1.0, 1.0, -0.9895, 0.9995]
236,[0.9989, 1.0, -1.0, -1.0, -1.0, 1.0]
237,[0.9999, -1.0, 0.9973, 0.8114, 0.4058, 1.0]
238,[1.0, -1.0, 1.0, -1.0, 1.0, -1.0]
239,[1.0, -1.0, -0.9902, 1.0, 1.0, -1.0]
240,[1.0, -0.9929, -1.0, 0.9999, -1.0, 1.0]
241,[0.9926, 1.0, -0.9685, 1.0, -1.0, 1.0]
242,[-1.0, -1.0, 0.4167, 1.0, -1.0, 1.0]
243,[0.9931, -0.9913, 1.0, -1.0, 0.9966, 0.8419]
244,[1.0, 0.9995, 1.0, -1.0, 1.0, -1.0]
245,[1.0, 1.0, 1.0, -1.0, 1.0, 1.0]
246,[1.0, 1.0, 1.0, -1.0, 1.0, 1.0]
247,[1.0, 1.0, 1.0, -1.0, 1.0, 1.0]
248,[1.0, 1.0, 1.0, -1.0, 1.0, 1.0]
249,[1.0, 1.0, -1.0, 0.999, -1.0, 1.0]
250,[-1.0, -1.0, 0.9956, 1.0, -1.0, 0.9732]
251,[-1.0, -1.0, 1.0, 0.7864, 1.0, -0.4145]
252,[1.0, -1.0, -1.0, -0.987, -1.0, -1.0]
253,[-0.9991, -0.8824, -1.0, 1.0, -0.9975, 1.0]
254,[-0.8453, -1.0, 0.7567, 1.0, -1.0, 1.0]
255,[-1.0, 1.0, 1.0, -0.886, -1.0, -1.0]
256,[-1.0, -1.0, 0.1104, 0.9998, -1.0, -1.0]
257,[0.9998, 1.0, -1.0, 1.0, -1.0, 1.0]
258,[-1.0, -1.0, -0.9927, 1.0, -1.0, 0.9573]
259,[0.9481, 1.0, -0.0903, -0.9983, -1.0, 1.0]
260,[1.0, -0.8497, 1.0, -1.0, -0.9999, -1.0]
261,[1.0, -1.0, 0.9413, 1.0, 1.0, -1.0]
262,[-1.0, -1.0, -1.0, -1.0, -1.0, -1.0]
263,[-1.0, 1.0, -1.0, 1.0, -1.0, -0.9982]
264,[-1.0, 0.3079, -1.0, 1.0, -1.0, 1.0]
265,[-0.9999, 1.0, -1.0, -1.0, -1.0, 1.0]
266,[-1.0, -1.0, 1.0, -0.9317, -1.0, 0.9975]
267,[-1.0, -1.0, 0.9987, -0.6697, -1.0, 0.9996]
268,[-0.2343, -1.0, 1.0, -1.0, -1.0, -1.0]
269,[1.0, 0.9994, 0.9894, 1.0, 1.0, -1.0]
270,[1.0, 1.0, -1.0, 1.0, -0.9967, 0.9991]
271,[-1.0, -0.7175, -0.9978, 1.0, -1.0, -0.9849]
272,[1.0, 0.875, -1.0, 1.0, -1.0, 1.0]
273,[-1.0, -0.9942, -0.9764, 1.0, -1.0, 0.5542]
274,[0.932, 1.0, 0.3291, -0.9999, -1.0, 1.0]
275,[1.0, 1.0, 1.0, -1.0, -0.9933, -1.0]
276,[0.8109, 1.0, -1.0, -1.0, 1.0, -1.0]
277,[-1.0, 0.9995, -1.0, 1.0, -1.0, 1.0]
278,[-1.0, -1.0, -1.0, -0.9935, -1.0, 1.0]
279,[-0.9999, -1.0, -0.0224, -1.0, -1.0, 0.7647]
280,[-0.9828, -1.0, 1.0, -1.0, -1.0, -0.9991]
281,[-0.9916, -1.0, -1.0, 1.0, -1.0, -1.0]
282,[1.0, 1.0, -1.0, 1.0, -1.0, 1.0]
283,[-1.0, -1.0, -1.0, -0.9921, -1.0, 1.0]
284,[-1.0, -1.0, 1.0, -0.9971, -1.0, 0.9641]
285,[-0.7824, -1.0, 1.0, -1.0, -1.0, -1.0]
286,[-0.8431, -1.0, 1.0, -1.0, -1.0, -1.0]
287,[-0.9998, -1.0, 0.998, 1.0, -1.0, -1.0]
288,[1.0, 0.9998, -0.9975, -0.9978, -1.0, -1.0]
289,[-1.0, -0.9991, -1.0, 1.0, -1.0, 1.0]
290,[0.9956, 0.9998, 0.8955, -1.0, -1.0, 1.0]
291,[0.6052, 1.0, 1.0, -1.0, -0.9052, -0.9996]
292,[1.0, 1.0, -0.9999, -1.0, -0.6596, -0.993]
293,[-1.0, -0.7089, -1.0, 1.0, -0.8807, 1.0]
294,[0.9961, 0.9995, 0.8855, -1.0, -1.0, 1.0]
295,[1.0, 0.9999, 1.0, -1.0, -0.9993, -1.0]
296,[0.9995, 1.0, -0.9998, -1.0, 0.959, -0.9998]
297,[-1.0, 0.9995, -1.0, 1.0, -1.0, 1.0]
298,[-1.0, -1.0, -1.0, -0.9612, -1.0, 1.0]
299,[0.4821, -1.0, 0.9599, -0.9998, -1.0, 1.0]
300,[1.0, -1.0, 1.0, -1.0, 1.0, -1.0]
301,[1.0, 1.0, -1.0, -0.9464, 1.0, 1.0]
302,[-0.9894, 0.612, -0.9961, -1.0, -0.9903, 1.0]
303,[-1.0, -1.0, 1.0, -0.9995, -1.0, -0.6034]
304,[-1.0, -1.0, 1.0, 1.0, -1.0, -1.0]
305,[1.0, -1.0, 1.0, 0.9563, -1.0, -1.0]
306,[0.9998, -1.0, -1.0, -0.9554, -1.0, 1.0]
307,[0.9257, -0.9974, 0.7687, 1.0, 0.9895, -0.9983]
308,[0.9985, -1.0, -1.0, -1.0, 0.7036, -1.0]
309,[-1.0, 0.523, -1.0, -1.0, -1.0, 1.0]
310,[-1.0, -1.0, 1.0, -0.8489, -1.0, -0.9963]
311,[1.0, -1.0, -1.0, -1.0, -1.0, -1.0]
312,[-1.0, -1.0, -1.0, 1.0, -1.0, 1.0]
313,[0.9948, 0.9999, 0.8728, -1.0, -1.0, 1.0]
314,[0.9859, 1.0, -0.2427, -1.0, 1.0, -0.947]
315,[-0.8684, 0.9206, -1.0, 1.0, -1.0, 1.0]
316,[-1.0, -1.0, -1.0, -0.9918, -1.0, 1.0]
317,[1.0, -1.0, 1.0, 1.0, 1.0, -1.0]
318,[1.0, -1.0, -1.0, -1.0, 1.0, -1.0]
319,[0.7097, 0.9945, -1.0, 1.0, -1.0, 1.0]
320,[-1.0, 0.901, -1.0, 1.0, -1.0, 1.0]
321,[-1.0, -1.0, -0.9998, 1.0, 0.9999, 1.0]
322,[0.9539, -0.998, -1.0, -1.0, -1.0, 0.5325]
323,[-1.0, -1.0, -0.7748, 1.0, -1.0, 0.1602]
324,[0.9467, 1.0, -0.9792, -1.0, -1.0, 1.0]
325,[-1.0, -1.0, -0.9999, 1.0, 0.9988, 1.0]
326,[0.9995, -1.0, -1.0, -1.0, -1.0, -0.9337]
327,[1.0, -1.0, 0.9985, 1.0, 1.0, -1.0]
328,[0.9996, -1.0, -0.9999, -1.0, 1.0, -1.0]
329,[-1.0, -1.0, 0.9993, 1.0, -1.0, -1.0]
330,[1.0, -0.9978, 0.6903, -0.9352, -1.0, -1.0]
331,[0.9999, -1.0, 0.9997, 1.0, 1.0, -1.0]
332,[0.9994, -1.0, -1.0, -1.0, -0.9961, -1.0]
333,[-1.0, -0.8241, -1.0, 1.0, -0.6531, 1.0]
334,[0.9927, 1.0, -0.8722, 0.9952, -1.0, 1.0]
335,[-1.0, -0.9998, 1.0, 1.0, -1.0, -1.0]
336,[1.0, 0.9997, -0.9545, 0.9995, -1.0, -1.0]
337,[-1.0, -1.0, -1.0, 1.0, -1.0, 1.0]
338,[0.9404, -0.9772, -0.9999, 1.0, -1.0, 1.0]
339,[0.3627, -1.0, 0.9977, 1.0, -1.0, 1.0]
340,[1.0, -1.0, 1.0, -1.0, -1.0, -1.0]
341,[0.9998, -1.0, 0.9995, 1.0, 1.0, -1.0]
342,[0.9982, -1.0, -1.0, -1.0, -1.0, -1.0]
343,[-1.0, -1.0, -1.0, 1.0, -0.9991, 1.0]
344,[0.9962, -1.0, 1.0, 1.0, 0.9996, 1.0]
345,[0.9431, -1.0, 1.0, -1.0, 1.0, -1.0]
346,[-1.0, -1.0, -0.3465, 1.0, 0.9639, -1.0]
347,[1.0, 1.0, -1.0, -0.9937, -1.0, 1.0]
348,[-0.9999, 1.0, -0.9595, 1.0, 1.0, 1.0]
349,[-1.0, -0.9698, -1.0, -1.0, -1.0, 1.0]
350,[-1.0, -0.7195, -0.9189, 1.0, -1.0, -1.0]
351,[-0.5446, 1.0, -1.0, 1.0, -1.0, 1.0]
352,[-1.0, -1.0, -1.0, 1.0, -1.0, 1.0]
353,[-0.5184, -1.0, 1.0, 0.9998, 0.4596, -0.9043]
354,[0.9996, -1.0, -1.0, -1.0, -1.0, -1.0]
355,[-0.9999, -1.0, -1.0, 1.0, -1.0, 1.0]
356,[0.9996, 1.0, -0.3732, 0.8456, -1.0, 1.0]
357,[-1.0, -0.9998, -0.993, 1.0, -1.0, 1.0]
358,[0.9997, 1.0, 0.739, 0.937, -1.0, 1.0]
359,[-1.0, -1.0, 1.0, 1.0, 1.0, -1.0]
360,[1.0, -1.0, -1.0, -0.9897, -1.0, -1.0]
361,[-1.0, -1.0, -1.0, 1.0, -0.9986, 1.0]
362,[1.0, 1.0, 0.9688, -0.7639, -1.0, 1.0]
363,[1.0, 1.0, 1.0, -1.0, 1.0, -1.0]
364,[0.9987, 1.0, -1.0, -0.9464, -0.993, 0.2899]
365,[0.9957, 1.0, -1.0, 1.0, -1.0, 1.0]
366,[-1.0, -1.0, 1.0, 1.0, -1.0, -0.9999]
367,[-0.4099, 0.9814, 1.0, 1.0, -1.0, -1.0]
368,[-1.0, -1.0, 0.9921, 0.9005, -1.0, -1.0]
369,[0.9991, 1.0, 0.9985, 1.0, -1.0, -1.0]
370,[0.9294, 1.0, 1.0, 1.0, 1.0, -1.0]
371,[1.0, 1.0, -1.0, -0.9943, -1.0, 0.9979]
372,[-0.0926, -1.0, 0.9999, 1.0, 1.0, 0.4566]
373,[1.0, -1.0, -0.9957, -0.9999, -1.0, -1.0]
374,[-1.0, -1.0, -1.0, 1.0, 0.9994, 1.0]
375,[-1.0, 1.0, -1.0, -1.0, -1.0, 1.0]
376,[-1.0, -1.0, 1.0, -0.9387, -1.0, 0.9944]
377,[-1.0, -1.0, 1.0, -1.0, -1.0, -1.0]
378,[-0.6305, -1.0, 0.9996, 1.0, -1.0, -1.0]
379,[0.9872, -0.9729, -0.9848, 1.0, -1.0, -1.0]
380,[0.9999, -0.6735, -1.0, 1.0, -1.0, 1.0]
381,[0.9998, -1.0, 1.0, 1.0, 1.0, 1.0]
382,[0.9969, -1.0, 1.0, -1.0, 1.0, -1.0]
383,[1.0, 1.0, -1.0, 1.0, 1.0, -1.0]
384,[-1.0, 1.0, -1.0, -1.0, -1.0, 1.0]
385,[-1.0, -1.0, 1.0, 1.0, -1.0, 1.0]
386,[1.0, 1.0, 1.0, -1.0, 1.0, -1.0]
387,[1.0, 1.0, -1.0, -0.2727, 0.9999, -0.7746]
388,[-1.0, 1.0, -1.0, 1.0, -1.0, 1.0]
389,[-1.0, -1.0, -1.0, 1.0, -1.0, 1.0]
390,[0.9989, 1.0, -0.9572, 0.9992, -1.0, 1.0]
391,[-1.0, -1.0, -1.0, 1.0, -1.0, 1.0]
392,[0.9985, 1.0, 0.523, 0.9995, -1.0, 1.0]
393,[0.9989, 1.0, 1.0, -1.0, 1.0, -1.0]
394,[1.0, 1.0, -1.0, 0.9999, 1.0, 1.0]
395,[-1.0, 0.9998, -1.0, 1.0, -1.0, 1.0]
396,[0.9792, 1.0, 0.4317, 0.9904, -1.0, 1.0]
397,[0.9969, 1.0, 1.0, -1.0, 1.0, -1.0]
398,[1.0, 1.0, -1.0, -1.0, 1.0, 0.9996]
399,[1.0, 1.0, -0.124, -1.0, 1.0, -0.9997]
400,[-1.0, 0.9997, -1.0, 1.0, -1.0, 1.0]
401,[-1.0, -1.0, -1.0, 1.0, -1.0, 1.0]
402,[0.6321, 0.9999, 0.8643, -0.9365, -1.0, 1.0]
