episode,timestep,reward,precision,actvar,reach_step,reach_ratio,grade
2,960,137.3391,0.13240844011306763,5.993374998070067e-06,480.0,0.0,0
4,1920,136.7208,0.14504069089889526,6.553065304615302e-06,480.0,0.0,0
6,2880,137.1107,0.1194494217634201,6.580886747542536e-06,480.0,0.0,0
8,3840,137.5664,0.1379624605178833,6.521655450342223e-06,480.0,0.0,0
10,4800,220.6966,0.0794900506734848,2.5058810933842324e-05,480.0,0.0,0
12,5760,192.7833,0.11751824617385864,1.9201488612452522e-05,480.0,0.0,0
14,6720,191.5029,0.12343204021453857,1.0092371667269617e-05,480.0,0.0,0
16,7680,204.3279,0.10225658863782883,1.132751458499115e-05,480.0,0.0,0
18,8640,92.9761,0.1016160175204277,4.772318061441183e-05,480.0,0.0,0
20,9600,79.5527,0.11799083650112152,5.077351670479402e-05,480.0,0.0,0
22,10560,88.4235,0.10956297814846039,5.0219121476402506e-05,480.0,0.0,0
24,11520,83.2717,0.10387817770242691,4.840342080569826e-05,480.0,0.0,0
26,12480,56.5137,0.1252295970916748,4.373263072920963e-05,480.0,0.0,0
28,13440,57.1001,0.1258770227432251,4.689464549301192e-05,480.0,0.0,0
30,14400,59.6745,0.11095666885375977,4.452100984053686e-05,480.0,0.0,0
32,15360,59.5926,0.12121953070163727,4.275046376278624e-05,480.0,0.0,0
34,16320,50.9158,0.1254703551530838,3.9287864638026804e-05,480.0,0.0,0
36,17280,45.4027,0.11982721090316772,3.823346924036741e-05,480.0,0.0,0
38,18240,50.6946,0.11896075308322906,3.6781959352083504e-05,480.0,0.0,0
40,19200,49.4062,0.11223731189966202,3.713365731528029e-05,450.25,0.0625,0
42,20160,39.3615,0.12389975786209106,4.575183993438259e-05,480.0,0.0,0
44,21120,37.4009,0.12091757357120514,4.581523171509616e-05,480.0,0.0,0
46,22080,42.2082,0.10650920867919922,4.9847069021780044e-05,480.0,0.0,0
48,23040,40.9878,0.13078229129314423,4.8755056923255324e-05,480.0,0.0,0
50,24000,36.2762,0.11497915536165237,7.864407234592363e-05,480.0,0.0,0
52,24960,37.1327,0.1119326576590538,8.31767829367891e-05,480.0,0.0,0
54,25920,36.3547,0.10574185848236084,7.364134216913953e-05,480.0,0.0,0
56,26880,34.5672,0.12473434954881668,7.322216697502881e-05,480.0,0.0,0
58,27840,34.3041,0.11044350266456604,0.00011975056258961558,450.6875,0.0625,0
60,28800,32.9194,0.11760710179805756,0.00012152970157330856,480.0,0.0,0
62,29760,33.24,0.10032334178686142,0.00010679908154997975,480.0,0.0,0
64,30720,28.6724,0.11752845346927643,0.00011535044177435338,480.0,0.0,0
66,31680,32.8491,0.11125969886779785,0.00021160660253372043,450.3125,0.0625,0
68,32640,28.9011,0.13109591603279114,0.0002186245983466506,480.0,0.0,0
70,33600,33.321,0.11234243214130402,0.00017378246411681175,480.0,0.0,0
72,34560,35.2696,0.08770842105150223,0.0001782215986168012,480.0,0.0,0
74,35520,33.5612,0.11438564956188202,0.0002713546564336866,480.0,0.0,0
76,36480,34.9932,0.10737757384777069,0.00026901657111011446,480.0,0.0,0
78,37440,34.7089,0.11350026726722717,0.00023148237960413098,480.0,0.0,0
80,38400,31.0343,0.11966640502214432,0.0002533505903556943,480.0,0.0,0
