episode,timestep,reward,precision,actvar,reach_step,reach_ratio,grade
2,960,228.8782,0.10393130779266357,3.3013648135238327e-06,480.0,0.0,0
4,1920,213.7552,0.12194552272558212,3.904626282746904e-06,480.0,0.0,0
6,2880,240.8751,0.09931390732526779,3.4362842598056886e-06,480.0,0.0,0
8,3840,217.1207,0.1146010309457779,4.3220165935053956e-06,480.0,0.0,0
10,4800,110.0657,0.11742991209030151,1.815608084143605e-05,480.0,0.0,0
12,5760,103.9459,0.11267305910587311,1.906808392959647e-05,480.0,0.0,0
14,6720,110.6549,0.10569410771131516,1.7050584574462846e-05,480.0,0.0,0
16,7680,103.0258,0.11384469270706177,1.7459939044783823e-05,480.0,0.0,0
18,8640,74.6387,0.11299639195203781,2.154620597139001e-05,480.0,0.0,0
20,9600,72.4949,0.11350317299365997,2.1385041691246442e-05,480.0,0.0,0
22,10560,75.7379,0.11774066090583801,2.0742829292430542e-05,480.0,0.0,0
24,11520,64.4366,0.14119872450828552,2.2043823264539242e-05,480.0,0.0,0
26,12480,58.1528,0.11991764605045319,3.099905006820336e-05,480.0,0.0,0
28,13440,51.9848,0.08729114383459091,3.2379448384745046e-05,452.375,0.0625,0
30,14400,54.8615,0.1175016462802887,3.232404560549185e-05,480.0,0.0,0
32,15360,52.5601,0.10919041931629181,3.193764132447541e-05,480.0,0.0,0
34,16320,49.5879,0.1006283089518547,4.002402056357823e-05,480.0,0.0,0
36,17280,42.199,0.11228397488594055,4.169626845396124e-05,480.0,0.0,0
38,18240,43.0748,0.11366735398769379,3.7264991988195106e-05,480.0,0.0,0
40,19200,45.9351,0.09202323853969574,3.9308779378188774e-05,480.0,0.0,0
42,20160,43.0422,0.10484379529953003,0.00010224742436548695,480.0,0.0,0
44,21120,35.9919,0.11496519297361374,9.701478120405227e-05,480.0,0.0,0
46,22080,32.9146,0.12311529368162155,9.620820492273197e-05,480.0,0.0,0
48,23040,35.1431,0.11825143545866013,9.529326780466363e-05,480.0,0.0,0
50,24000,40.3026,0.09523938596248627,0.0001672965445322916,480.0,0.0,0
52,24960,37.7891,0.10703670233488083,0.0001638346875552088,480.0,0.0,0
54,25920,40.543,0.10296833515167236,0.0001609289029147476,480.0,0.0,0
56,26880,33.6144,0.11141248792409897,0.00015971162065397948,480.0,0.0,0
58,27840,38.8533,0.10792119055986404,0.0001445254310965538,480.0,0.0,0
60,28800,40.1613,0.08979790657758713,0.00014452646428253502,480.0,0.0,0
62,29760,37.3369,0.10150273144245148,0.00021553497936110944,480.0,0.0,0
64,30720,34.1894,0.11059923470020294,0.00021493213716894388,480.0,0.0,0
66,31680,34.5148,0.1169547289609909,0.00020643547759391367,480.0,0.0,0
68,32640,35.1551,0.11653663963079453,0.00021733992616645992,480.0,0.0,0
70,33600,34.9762,0.11074493080377579,0.0002324368106201291,480.0,0.0,0
72,34560,36.9064,0.1047532930970192,0.0002314430894330144,480.0,0.0,0
74,35520,40.2271,0.09654061496257782,0.0002731432032305747,480.0,0.0,0
76,36480,37.4043,0.09983302652835846,0.0002719447948038578,480.0,0.0,0
78,37440,39.6031,0.10907339304685593,0.0002868474693968892,480.0,0.0,0
80,38400,38.4709,0.09061938524246216,0.0002706411760300398,480.0,0.0,0
82,39360,37.6843,0.11500762403011322,0.0002640305901877582,480.0,0.0,0
84,40320,37.9331,0.10790388286113739,0.00027190515538677573,480.0,0.0,0
86,41280,40.7598,0.09223213791847229,0.00027597066946327686,480.0,0.0,0
88,42240,42.627,0.10163082927465439,0.0002781145740300417,480.0,0.0,0
90,43200,37.6051,0.1167776808142662,0.00029170484049245715,480.0,0.0,0
92,44160,40.6261,0.10771571099758148,0.0002686842926777899,480.0,0.0,0
94,45120,43.2646,0.12322919815778732,0.00030270585557445884,480.0,0.0,0
96,46080,40.4718,0.10790088772773743,0.00030661720666103065,480.0,0.0,0
98,47040,50.0449,0.11089232563972473,0.0002901516854763031,480.0,0.0,0
100,48000,45.3231,0.11207211017608643,0.0002604410401545465,480.0,0.0,0
102,48960,45.4726,0.11342943459749222,0.00020532342023216188,480.0,0.0,0
104,49920,49.2448,0.11278849840164185,0.00024183554342016578,480.0,0.0,0
106,50880,52.4552,0.10226383805274963,0.000249328906647861,480.0,0.0,0
108,51840,53.5594,0.10665295273065567,0.0002354562166146934,480.0,0.0,0
110,52800,68.5262,0.10127729922533035,0.00021749110601376742,480.0,0.0,0
112,53760,66.2267,0.11942455172538757,0.00025617011124268174,480.0,0.0,0
114,54720,68.409,0.09046778082847595,0.0002346263499930501,480.0,0.0,0
116,55680,83.6646,0.0827428549528122,0.00023516686633229256,480.0,0.0,0
118,56640,78.2391,0.09932070970535278,0.0002295960148330778,480.0,0.0,0
120,57600,82.4824,0.08281049877405167,0.0002523933944758028,480.0,0.0,0
122,58560,95.8105,0.0951923131942749,0.00021167482191231102,480.0,0.0,0
124,59520,93.9665,0.11326880007982254,0.00023031093587633222,480.0,0.0,0
126,60480,96.0116,0.083815798163414,0.00022735280799679458,480.0,0.0,0
128,61440,84.3958,0.1034121885895729,0.00019682565471157432,480.0,0.0,0
130,62400,97.5942,0.08766314387321472,0.00020726819639094174,480.0,0.0,0
132,63360,100.2545,0.09456896781921387,0.00021550820383708924,480.0,0.0,0
134,64320,113.9387,0.09182178974151611,0.0002842065878212452,480.0,0.0,0
136,65280,124.2952,0.09527014195919037,0.00029418920166790485,480.0,0.0,0
138,66240,119.3391,0.10156077146530151,0.00022583470854442567,480.0,0.0,0
