episode,timestep,reward
1,920,42.5002
2,1840,26.9291
3,2760,33.3937
4,3680,-2777.0352
5,4600,17.2793
6,5520,72.7271
7,6440,-7946.0122
8,7360,-6788.7411
10,8280,-12586.65
11,9200,-14790.8942
