episode,timestep,reward
306,239200,-5491.067
308,240120,-3729.4798
309,241040,-2315.6391
310,241960,-2351.6284
312,242880,-2356.9234
313,243800,-3083.2841
315,244720,-2328.2459
316,245640,-2368.0473
318,246560,-2333.0726
319,247480,-3148.6255
321,248400,-2927.6109
322,249320,-5869.8435
323,250240,-2368.2404
325,251160,-2363.1581
326,252080,-2371.3163
328,253000,-2768.2184
329,253920,-2318.3212
330,254840,-2345.3667
332,255760,-2346.9136
333,256680,-2280.5772
335,257600,-2511.1004
336,258520,-2317.0051
337,259440,-2347.6541
339,260360,-2359.0117
340,261280,-2345.4073
342,262200,-4685.4161
343,263120,-2331.3057
344,264040,-2346.2787
346,264960,-3944.9182
347,265880,-3151.5091
349,266800,-2952.4092
350,267720,-2341.9051
351,268640,-2356.5348
353,269560,-2292.7755
354,270480,-3906.1687
355,271400,-2195.4302
357,272320,-2321.3539
358,273240,-2291.5965
359,274160,-2339.2088
360,275080,-2282.4457
362,276000,-2313.2381
363,276920,-2338.8843
365,277840,-3529.6087
366,278760,-2374.2189
367,279680,226.3008
368,280600,-3003.1621
370,281520,-2311.029
371,282440,-2342.3995
372,283360,-2305.6974
374,284280,-3872.5265
375,285200,-3935.1547
376,286120,-2768.94
378,287040,-3356.2411
379,287960,-2764.8284
381,288880,-2352.6045
382,289800,-2263.0545
383,290720,-2352.4999
384,291640,-2325.4305
385,292560,210.0899
386,293480,-2331.4181
387,294400,234.5395
388,295320,-2355.012
390,296240,-2497.6675
391,297160,-2324.8639
392,298080,-2745.9192
394,299000,-3287.2513
395,299920,245.8972
396,300840,-2357.0275
397,301760,-2359.5973
399,302680,-2346.7382
400,303600,-2342.9926
401,304520,-2276.0121
402,305440,-3805.0124
404,306360,-2330.3136
405,307280,-2248.7295
406,308200,214.1512
407,309120,-5567.0689
409,310040,-4905.4338
410,310960,-2345.4743
411,311880,-2371.8889
413,312800,-2334.4185
414,313720,-2312.0926
415,314640,-2245.9395
417,315560,-2364.1037
418,316480,-2324.4927
419,317400,-2319.3047
421,318320,-2275.5526
422,319240,-2291.7055
423,320160,-2288.2492
424,321080,-2344.984
426,322000,-2254.6127
427,322920,-2362.1679
428,323840,259.1496
429,324760,-3471.6612
431,325680,-2303.2421
432,326600,-2350.6641
433,327520,-2346.2626
435,328440,-1076.2678
436,329360,-2365.9516
437,330280,-3866.8695
438,331200,-2364.239
439,332120,237.9503
440,333040,-2356.3261
442,333960,-2326.9872
443,334880,-2326.6126
444,335800,-3540.6636
445,336720,-2262.08
446,337640,-3150.1782
447,338560,-2356.3966
448,339480,165.2563
449,340400,189.9932
450,341320,223.4445
452,342240,-1049.7454
453,343160,-3551.9679
454,344080,223.7066
456,345000,-3939.6891
457,345920,187.4627
458,346840,-6329.6319
459,347760,-2341.1566
461,348680,-2318.9153
462,349600,-4758.7251
463,350520,207.5019
464,351440,241.9961
465,352360,-4351.6099
467,353280,-2926.7984
468,354200,-3125.7629
469,355120,145.6515
470,356040,-3141.9106
471,356960,-2348.6089
473,357880,-2931.3323
474,358800,-6746.2274
475,359720,-2340.6952
476,360640,-2364.3591
478,361560,-1057.1271
479,362480,202.5219
480,363400,-2348.2691
481,364320,-3937.9122
482,365240,-2347.1911
483,366160,228.9438
484,367080,-6612.3378
485,368000,-6140.3228
486,368920,158.4053
487,369840,260.8973
489,370760,-1124.121
490,371680,-2274.8908
491,372600,-2283.366
492,373520,-2336.993
494,374440,-2311.5868
495,375360,-2366.6646
497,376280,-2345.7992
498,377200,-2348.7494
500,378120,-2319.9435
501,379040,-4338.1985
503,379960,-2729.5192
504,380880,-2366.0816
505,381800,157.7895
507,382720,-2339.5618
508,383640,-2285.9814
509,384560,-4266.452
511,385480,-2319.6071
513,386400,-3144.5404
514,387320,-2335.8011
515,388240,-2282.9279
516,389160,-2316.0433
517,390080,157.0377
519,391000,-1126.7999
520,391920,-2307.654
521,392840,-2346.6245
522,393760,-2757.6397
523,394680,235.0721
525,395600,-2271.366
526,396520,-2362.8369
527,397440,-2272.8143
529,398360,-2352.72
530,399280,-2309.4078
532,400200,-2345.3047
533,401120,-3101.3671
534,402040,-2326.7604
536,402960,-2912.1388
537,403880,-2335.1313
538,404800,-2363.5457
540,405720,-3124.0785
541,406640,-3943.7369
543,407560,-2303.4739
544,408480,-2328.2701
546,409400,-2314.8566
547,410320,163.0663
548,411240,-5559.1721
549,412160,-3157.0727
551,413080,-2301.1192
552,414000,156.8184
553,414920,-2374.5347
555,415840,-4547.3846
556,416760,-2368.424
557,417680,-2307.2878
559,418600,-2327.5905
560,419520,-2346.2773
561,420440,-3907.0412
562,421360,-2374.843
564,422280,-3481.1931
566,423200,-2332.7228
567,424120,-2347.2226
568,425040,-2347.6227
569,425960,-2340.8554
571,426880,-1091.1552
572,427800,-2355.9237
573,428720,-2360.0335
574,429640,-2308.3688
575,430560,-2299.1917
576,431480,215.9371
577,432400,141.4003
579,433320,-2318.2035
580,434240,-2352.0168
581,435160,-2293.7333
583,436080,-2358.5105
584,437000,-2363.4774
585,437920,-2313.6249
586,438840,-2373.5469
588,439760,-1117.4863
589,440680,-2324.0855
591,441600,-2345.7876
592,442520,-2353.8814
593,443440,-2294.5975
595,444360,-2346.7691
596,445280,-2375.229
598,446200,-2926.3589
599,447120,-2359.7073
600,448040,-2366.1583
602,448960,-2318.8707
603,449880,-2381.8352
604,450800,169.6951
606,451720,-3329.6919
607,452640,-2369.2111
609,453560,-2364.1525
610,454480,-3538.0913
612,455400,-2319.7478
613,456320,-2338.0826
614,457240,-2348.6559
616,458160,-2911.0717
617,459080,-2358.7392
618,460000,-3969.4961
620,460920,-2317.0716
621,461840,-2699.4072
623,462760,-3533.5173
624,463680,-2341.2371
626,464600,-3156.0984
628,465520,-2352.0455
629,466440,-2367.1891
631,467360,-2340.2976
633,468280,-2342.8053
634,469200,-2349.6164
636,470120,-2355.9783
637,471040,-2339.1799
639,471960,-2372.3
641,472880,-2339.8871
642,473800,-3925.2092
644,474720,-2504.4078
645,475640,-2378.7529
647,476560,-2357.2356
648,477480,-2325.5553
650,478400,-2701.3305
651,479320,-2365.4417
653,480240,-2358.3957
655,481160,-2373.4595
656,482080,-2373.798
658,483000,-3154.2548
659,483920,-2333.3401
661,484840,-2780.4766
662,485760,-2290.0186
664,486680,-2329.4248
666,487600,-2362.4755
667,488520,-2371.7043
669,489440,-2292.0317
670,490360,-2272.8075
672,491280,-2719.1255
673,492200,-2338.2623
675,493120,-2331.8682
677,494040,-2360.4308
678,494960,-2361.4056
680,495880,-2344.4175
681,496800,-2368.5936
683,497720,-3142.38
685,498640,-2340.4282
686,499560,-2359.9694
688,500480,-2297.0214
689,501400,-2372.8387
691,502320,-2332.5357
692,503240,-2341.6287
694,504160,-2349.6204
696,505080,-2573.8721
697,506000,-2366.7891
699,506920,-8362.5573
